#    L    TT             EE             BB             TE          
    90   0.392079E+00   0.278705E-03   0.193209E-03  -0.808989E-02
    91   0.380789E+00   0.280269E-03   0.192999E-03  -0.802122E-02
    92   0.369657E+00   0.281719E-03   0.192700E-03  -0.794815E-02
    93   0.358687E+00   0.283056E-03   0.192314E-03  -0.787085E-02
    94   0.347880E+00   0.284279E-03   0.191843E-03  -0.778947E-02
    95   0.337240E+00   0.285390E-03   0.191289E-03  -0.770418E-02
    96   0.326767E+00   0.286389E-03   0.190654E-03  -0.761514E-02
    97   0.316463E+00   0.287276E-03   0.189939E-03  -0.752250E-02
    98   0.306332E+00   0.288052E-03   0.189146E-03  -0.742643E-02
    99   0.296375E+00   0.288718E-03   0.188277E-03  -0.732709E-02
   100   0.286594E+00   0.289273E-03   0.187335E-03  -0.722463E-02
   101   0.276991E+00   0.289718E-03   0.186320E-03  -0.711923E-02
   102   0.267569E+00   0.290054E-03   0.185235E-03  -0.701102E-02
   103   0.258329E+00   0.290281E-03   0.184081E-03  -0.690019E-02
   104   0.249273E+00   0.290400E-03   0.182861E-03  -0.678688E-02
   105   0.240404E+00   0.290411E-03   0.181576E-03  -0.667126E-02
   106   0.231724E+00   0.290315E-03   0.180228E-03  -0.655349E-02
   107   0.223234E+00   0.290112E-03   0.178819E-03  -0.643373E-02
   108   0.214937E+00   0.289802E-03   0.177351E-03  -0.631213E-02
   109   0.206835E+00   0.289386E-03   0.175825E-03  -0.618886E-02
   110   0.198931E+00   0.288865E-03   0.174244E-03  -0.606408E-02
   111   0.191224E+00   0.288239E-03   0.172609E-03  -0.593794E-02
   112   0.183716E+00   0.287510E-03   0.170923E-03  -0.581057E-02
   113   0.176403E+00   0.286678E-03   0.169188E-03  -0.568210E-02
   114   0.169284E+00   0.285746E-03   0.167407E-03  -0.555265E-02
   115   0.162357E+00   0.284714E-03   0.165581E-03  -0.542234E-02
   116   0.155621E+00   0.283584E-03   0.163713E-03  -0.529130E-02
   117   0.149075E+00   0.282357E-03   0.161807E-03  -0.515965E-02
   118   0.142716E+00   0.281036E-03   0.159863E-03  -0.502751E-02
