#    L    TT             EE             BB             TE          
   394   0.156258E+04   0.194147E+02   0.198725E-04   0.113338E+02
   395   0.155614E+04   0.194189E+02   0.198927E-04   0.959038E+01
   396   0.155019E+04   0.194198E+02   0.199109E-04   0.785273E+01
   397   0.154449E+04   0.194175E+02   0.199269E-04   0.611937E+01
   398   0.153927E+04   0.194111E+02   0.199404E-04   0.439158E+01
   399   0.153438E+04   0.194015E+02   0.199513E-04   0.267013E+01
   400   0.152983E+04   0.193886E+02   0.199593E-04   0.955806E+00
   401   0.152568E+04   0.193718E+02   0.199643E-04  -0.750856E+00
   402   0.152194E+04   0.193509E+02   0.199662E-04  -0.244899E+01
   403   0.151854E+04   0.193275E+02   0.199651E-04  -0.413806E+01
   404   0.151547E+04   0.193000E+02   0.199610E-04  -0.581652E+01
   405   0.151281E+04   0.192686E+02   0.199539E-04  -0.748525E+01
   406   0.151041E+04   0.192345E+02   0.199440E-04  -0.914204E+01
   407   0.150842E+04   0.191965E+02   0.199311E-04  -0.107884E+02
   408   0.150677E+04   0.191551E+02   0.199155E-04  -0.124200E+02
   409   0.150553E+04   0.191111E+02   0.198970E-04  -0.140391E+02
   410   0.150455E+04   0.190623E+02   0.198757E-04  -0.156448E+02
   411   0.150400E+04   0.190109E+02   0.198517E-04  -0.172352E+02
   412   0.150370E+04   0.189561E+02   0.198250E-04  -0.188109E+02
   413   0.150375E+04   0.188980E+02   0.197957E-04  -0.203704E+02
   414   0.150407E+04   0.188365E+02   0.197637E-04  -0.219140E+02
   415   0.150480E+04   0.187724E+02   0.197291E-04  -0.234392E+02
   416   0.150581E+04   0.187042E+02   0.196920E-04  -0.249478E+02
   417   0.150708E+04   0.186333E+02   0.196524E-04  -0.264389E+02
   418   0.150870E+04   0.185575E+02   0.196103E-04  -0.279097E+02
   419   0.151067E+04   0.184797E+02   0.195657E-04  -0.293609E+02
   420   0.151291E+04   0.183993E+02   0.195187E-04  -0.307925E+02
   421   0.151550E+04   0.183155E+02   0.194693E-04  -0.322032E+02
   422   0.151836E+04   0.182282E+02   0.194176E-04  -0.335937E+02
   423   0.152142E+04   0.181375E+02   0.193636E-04  -0.349618E+02
   424   0.152476E+04   0.180440E+02   0.193073E-04  -0.363083E+02
   425   0.152845E+04   0.179471E+02   0.192488E-04  -0.376311E+02
   426   0.153242E+04   0.178482E+02   0.191881E-04  -0.389308E+02
   427   0.153659E+04   0.177459E+02   0.191253E-04  -0.402083E+02
   428   0.154104E+04   0.176407E+02   0.190603E-04  -0.414599E+02
   429   0.154570E+04   0.175328E+02   0.189932E-04  -0.426871E+02
   430   0.155071E+04   0.174229E+02   0.189240E-04  -0.438900E+02
   431   0.155593E+04   0.173095E+02   0.188529E-04  -0.450672E+02
   432   0.156128E+04   0.171933E+02   0.187797E-04  -0.462193E+02
   433   0.156699E+04   0.170757E+02   0.187047E-04  -0.473435E+02
   434   0.157284E+04   0.169547E+02   0.186277E-04  -0.484429E+02
   435   0.157889E+04   0.168323E+02   0.185488E-04  -0.495151E+02
   436   0.158523E+04   0.167071E+02   0.184681E-04  -0.505602E+02
   437   0.159179E+04   0.165790E+02   0.183856E-04  -0.515769E+02
   438   0.159848E+04   0.164489E+02   0.183013E-04  -0.525651E+02
   439   0.160546E+04   0.163174E+02   0.182153E-04  -0.535264E+02
   440   0.161258E+04   0.161830E+02   0.181276E-04  -0.544578E+02
   441   0.161991E+04   0.160465E+02   0.180382E-04  -0.553616E+02
   442   0.162731E+04   0.159079E+02   0.179472E-04  -0.562356E+02
   443   0.163500E+04   0.157679E+02   0.178547E-04  -0.570806E+02
   444   0.164284E+04   0.156265E+02   0.177605E-04  -0.578952E+02
   445   0.165082E+04   0.154815E+02   0.176649E-04  -0.586801E+02
   446   0.165887E+04   0.153365E+02   0.175677E-04  -0.594340E+02
   447   0.166714E+04   0.151901E+02   0.174692E-04  -0.601589E+02
   448   0.167548E+04   0.150407E+02   0.173692E-04  -0.608536E+02
   449   0.168404E+04   0.148907E+02   0.172678E-04  -0.615166E+02
   450   0.169276E+04   0.147399E+02   0.171651E-04  -0.621501E+02
   451   0.170154E+04   0.145870E+02   0.170611E-04  -0.627519E+02
   452   0.171040E+04   0.144333E+02   0.169559E-04  -0.633243E+02
   453   0.171949E+04   0.142788E+02   0.168496E-04  -0.638649E+02
   454   0.172857E+04   0.141229E+02   0.167422E-04  -0.643752E+02
   455   0.173773E+04   0.139662E+02   0.166339E-04  -0.648551E+02
   456   0.174712E+04   0.138079E+02   0.165246E-04  -0.652979E+02
   457   0.175644E+04   0.136496E+02   0.164146E-04  -0.657176E+02
   458   0.176591E+04   0.134905E+02   0.163039E-04  -0.660957E+02
   459   0.177545E+04   0.133314E+02   0.161925E-04  -0.664476E+02
   460   0.178508E+04   0.131707E+02   0.160806E-04  -0.667674E+02
   461   0.179471E+04   0.130098E+02   0.159682E-04  -0.670558E+02
   462   0.180442E+04   0.128482E+02   0.158555E-04  -0.673067E+02
   463   0.181414E+04   0.126871E+02   0.157424E-04  -0.675387E+02
   464   0.182386E+04   0.125259E+02   0.156292E-04  -0.677221E+02
   465   0.183359E+04   0.123646E+02   0.155158E-04  -0.678864E+02
   466   0.184340E+04   0.122024E+02   0.154024E-04  -0.680093E+02
   467   0.185330E+04   0.120408E+02   0.152891E-04  -0.681057E+02
   468   0.186313E+04   0.118797E+02   0.151759E-04  -0.681680E+02
   469   0.187297E+04   0.117177E+02   0.150629E-04  -0.682037E+02
   470   0.188289E+04   0.115570E+02   0.149502E-04  -0.682053E+02
   471   0.189260E+04   0.113976E+02   0.148378E-04  -0.681726E+02
   472   0.190246E+04   0.112380E+02   0.147260E-04  -0.681131E+02
   473   0.191227E+04   0.110788E+02   0.146147E-04  -0.680193E+02
   474   0.192208E+04   0.109210E+02   0.145040E-04  -0.678985E+02
   475   0.193191E+04   0.107628E+02   0.143941E-04  -0.677434E+02
   476   0.194160E+04   0.106066E+02   0.142849E-04  -0.675560E+02
   477   0.195124E+04   0.104509E+02   0.141767E-04  -0.673459E+02
   478   0.196088E+04   0.102956E+02   0.140694E-04  -0.670946E+02
   479   0.197046E+04   0.101423E+02   0.139632E-04  -0.668266E+02
   480   0.197999E+04   0.999014E+01   0.138581E-04  -0.665223E+02
   481   0.198945E+04   0.983914E+01   0.137543E-04  -0.661855E+02
   482   0.199893E+04   0.969003E+01   0.136518E-04  -0.658221E+02
   483   0.200820E+04   0.954207E+01   0.135506E-04  -0.654343E+02
   484   0.201735E+04   0.939597E+01   0.134510E-04  -0.650160E+02
   485   0.202658E+04   0.925099E+01   0.133529E-04  -0.645688E+02
   486   0.203568E+04   0.910860E+01   0.132564E-04  -0.640947E+02
   487   0.204465E+04   0.896805E+01   0.131617E-04  -0.635937E+02
   488   0.205349E+04   0.882858E+01   0.130688E-04  -0.630650E+02
   489   0.206227E+04   0.869166E+01   0.129778E-04  -0.625101E+02
   490   0.207100E+04   0.855729E+01   0.128888E-04  -0.619282E+02
   491   0.207946E+04   0.842471E+01   0.128019E-04  -0.613221E+02
   492   0.208793E+04   0.829466E+01   0.127171E-04  -0.606911E+02
   493   0.209628E+04   0.816562E+01   0.126346E-04  -0.600336E+02
   494   0.210449E+04   0.804058E+01   0.125544E-04  -0.593534E+02
   495   0.211251E+04   0.791727E+01   0.124765E-04  -0.586488E+02
   496   0.212040E+04   0.779719E+01   0.124012E-04  -0.579213E+02
   497   0.212817E+04   0.767957E+01   0.123285E-04  -0.571701E+02
   498   0.213581E+04   0.756366E+01   0.122584E-04  -0.563981E+02
   499   0.214340E+04   0.745168E+01   0.121911E-04  -0.556023E+02
   500   0.215079E+04   0.734138E+01   0.121265E-04  -0.547871E+02
   501   0.215791E+04   0.723500E+01   0.120649E-04  -0.539509E+02
   502   0.216505E+04   0.713177E+01   0.120061E-04  -0.530938E+02
   503   0.217192E+04   0.703096E+01   0.119501E-04  -0.522177E+02
   504   0.217860E+04   0.693331E+01   0.118968E-04  -0.513211E+02
   505   0.218530E+04   0.683957E+01   0.118461E-04  -0.504078E+02
   506   0.219165E+04   0.674913E+01   0.117980E-04  -0.494752E+02
   507   0.219795E+04   0.666170E+01   0.117524E-04  -0.485257E+02
   508   0.220397E+04   0.657832E+01   0.117092E-04  -0.475583E+02
   509   0.220988E+04   0.649802E+01   0.116684E-04  -0.465760E+02
   510   0.221551E+04   0.642148E+01   0.116298E-04  -0.455779E+02
   511   0.222109E+04   0.634838E+01   0.115935E-04  -0.445638E+02
   512   0.222639E+04   0.627919E+01   0.115593E-04  -0.435354E+02
   513   0.223157E+04   0.621367E+01   0.115272E-04  -0.424938E+02
   514   0.223656E+04   0.615213E+01   0.114971E-04  -0.414391E+02
   515   0.224134E+04   0.609448E+01   0.114689E-04  -0.403711E+02
   516   0.224592E+04   0.604080E+01   0.114425E-04  -0.392912E+02
   517   0.225023E+04   0.599124E+01   0.114180E-04  -0.382002E+02
   518   0.225442E+04   0.594565E+01   0.113952E-04  -0.370986E+02
   519   0.225847E+04   0.590425E+01   0.113740E-04  -0.359856E+02
   520   0.226226E+04   0.586697E+01   0.113545E-04  -0.348641E+02
   521   0.226577E+04   0.583388E+01   0.113364E-04  -0.337341E+02
   522   0.226908E+04   0.580520E+01   0.113198E-04  -0.325953E+02
   523   0.227226E+04   0.578079E+01   0.113046E-04  -0.314493E+02
   524   0.227525E+04   0.576064E+01   0.112906E-04  -0.302967E+02
   525   0.227788E+04   0.574490E+01   0.112779E-04  -0.291367E+02
   526   0.228039E+04   0.573357E+01   0.112664E-04  -0.279713E+02
   527   0.228285E+04   0.572666E+01   0.112559E-04  -0.268013E+02
   528   0.228496E+04   0.572415E+01   0.112465E-04  -0.256280E+02
   529   0.228687E+04   0.572635E+01   0.112381E-04  -0.244499E+02
   530   0.228850E+04   0.573303E+01   0.112305E-04  -0.232706E+02
   531   0.229015E+04   0.574412E+01   0.112237E-04  -0.220870E+02
   532   0.229138E+04   0.575992E+01   0.112177E-04  -0.209029E+02
   533   0.229241E+04   0.578027E+01   0.112123E-04  -0.197180E+02
   534   0.229324E+04   0.580525E+01   0.112076E-04  -0.185330E+02
   535   0.229387E+04   0.583494E+01   0.112034E-04  -0.173486E+02
   536   0.229429E+04   0.586918E+01   0.111996E-04  -0.161647E+02
   537   0.229459E+04   0.590804E+01   0.111963E-04  -0.149827E+02
   538   0.229454E+04   0.595169E+01   0.111932E-04  -0.138033E+02
   539   0.229436E+04   0.599981E+01   0.111905E-04  -0.126271E+02
   540   0.229398E+04   0.605285E+01   0.111879E-04  -0.114548E+02
   541   0.229332E+04   0.611037E+01   0.111854E-04  -0.102862E+02
   542   0.229254E+04   0.617259E+01   0.111829E-04  -0.912359E+01
   543   0.229147E+04   0.623958E+01   0.111805E-04  -0.796633E+01
   544   0.229029E+04   0.631120E+01   0.111779E-04  -0.681535E+01
   545   0.228882E+04   0.638744E+01   0.111752E-04  -0.567113E+01
   546   0.228723E+04   0.646808E+01   0.111722E-04  -0.453464E+01
   547   0.228536E+04   0.655334E+01   0.111690E-04  -0.340608E+01
   548   0.228336E+04   0.664322E+01   0.111653E-04  -0.228641E+01
   549   0.228116E+04   0.673773E+01   0.111613E-04  -0.117623E+01
   550   0.227875E+04   0.683685E+01   0.111567E-04  -0.760470E-01
   551   0.227622E+04   0.694060E+01   0.111515E-04   0.101362E+01
   552   0.227341E+04   0.704898E+01   0.111457E-04   0.209171E+01
   553   0.227047E+04   0.716052E+01   0.111393E-04   0.315802E+01
   554   0.226732E+04   0.727821E+01   0.111324E-04   0.421175E+01
   555   0.226397E+04   0.739982E+01   0.111248E-04   0.525211E+01
   556   0.226042E+04   0.752613E+01   0.111166E-04   0.627897E+01
   557   0.225673E+04   0.765639E+01   0.111078E-04   0.729056E+01
   558   0.225284E+04   0.779210E+01   0.110983E-04   0.828749E+01
   559   0.224873E+04   0.793106E+01   0.110882E-04   0.926905E+01
   560   0.224457E+04   0.807401E+01   0.110775E-04   0.102338E+02
   561   0.224005E+04   0.822172E+01   0.110661E-04   0.111817E+02
   562   0.223554E+04   0.837419E+01   0.110541E-04   0.121120E+02
   563   0.223083E+04   0.852995E+01   0.110414E-04   0.130263E+02
   564   0.222597E+04   0.869125E+01   0.110280E-04   0.139194E+02
   565   0.222091E+04   0.885513E+01   0.110140E-04   0.147949E+02
   566   0.221570E+04   0.902383E+01   0.109993E-04   0.156501E+02
   567   0.221036E+04   0.919587E+01   0.109839E-04   0.164855E+02
   568   0.220488E+04   0.937276E+01   0.109678E-04   0.172999E+02
   569   0.219919E+04   0.955377E+01   0.109510E-04   0.180953E+02
   570   0.219343E+04   0.973816E+01   0.109335E-04   0.188666E+02
   571   0.218745E+04   0.992669E+01   0.109152E-04   0.196161E+02
   572   0.218133E+04   0.101186E+02   0.108963E-04   0.203438E+02
   573   0.217515E+04   0.103140E+02   0.108767E-04   0.210475E+02
   574   0.216882E+04   0.105136E+02   0.108563E-04   0.217286E+02
   575   0.216235E+04   0.107158E+02   0.108351E-04   0.223850E+02
   576   0.215581E+04   0.109223E+02   0.108133E-04   0.230182E+02
   577   0.214905E+04   0.111323E+02   0.107906E-04   0.236268E+02
   578   0.214222E+04   0.113450E+02   0.107673E-04   0.242099E+02
   579   0.213532E+04   0.115619E+02   0.107431E-04   0.247683E+02
   580   0.212834E+04   0.117817E+02   0.107182E-04   0.252999E+02
   581   0.212107E+04   0.120042E+02   0.106925E-04   0.258069E+02
   582   0.211380E+04   0.122302E+02   0.106661E-04   0.262871E+02
   583   0.210646E+04   0.124591E+02   0.106388E-04   0.267397E+02
   584   0.209904E+04   0.126908E+02   0.106108E-04   0.271663E+02
   585   0.209155E+04   0.129254E+02   0.105819E-04   0.275654E+02
   586   0.208391E+04   0.131621E+02   0.105523E-04   0.279370E+02
   587   0.207626E+04   0.134023E+02   0.105218E-04   0.282811E+02
   588   0.206847E+04   0.136448E+02   0.104905E-04   0.285963E+02
   589   0.206059E+04   0.138901E+02   0.104584E-04   0.288841E+02
   590   0.205264E+04   0.141368E+02   0.104255E-04   0.291437E+02
   591   0.204468E+04   0.143872E+02   0.103917E-04   0.293745E+02
   592   0.203665E+04   0.146383E+02   0.103571E-04   0.295757E+02
   593   0.202853E+04   0.148931E+02   0.103216E-04   0.297495E+02
   594   0.202026E+04   0.151494E+02   0.102853E-04   0.298930E+02
   595   0.201198E+04   0.154064E+02   0.102481E-04   0.300084E+02
   596   0.200377E+04   0.156672E+02   0.102100E-04   0.300936E+02
   597   0.199547E+04   0.159272E+02   0.101710E-04   0.301501E+02
   598   0.198732E+04   0.161903E+02   0.101312E-04   0.301770E+02
   599   0.197900E+04   0.164549E+02   0.100905E-04   0.301753E+02
   600   0.197061E+04   0.167210E+02   0.100489E-04   0.301434E+02
   601   0.196220E+04   0.169888E+02   0.100064E-04   0.300820E+02
   602   0.195378E+04   0.172566E+02   0.996301E-05   0.299904E+02
   603   0.194527E+04   0.175268E+02   0.991882E-05   0.298707E+02
   604   0.193690E+04   0.177970E+02   0.987386E-05   0.297206E+02
   605   0.192845E+04   0.180682E+02   0.982815E-05   0.295408E+02
   606   0.192006E+04   0.183403E+02   0.978173E-05   0.293312E+02
   607   0.191143E+04   0.186132E+02   0.973466E-05   0.290918E+02
   608   0.190301E+04   0.188871E+02   0.968697E-05   0.288224E+02
   609   0.189465E+04   0.191604E+02   0.963869E-05   0.285230E+02
   610   0.188621E+04   0.194339E+02   0.958988E-05   0.281936E+02
   611   0.187782E+04   0.197084E+02   0.954056E-05   0.278347E+02
   612   0.186950E+04   0.199838E+02   0.949078E-05   0.274471E+02
   613   0.186108E+04   0.202565E+02   0.944059E-05   0.270285E+02
   614   0.185280E+04   0.205310E+02   0.939001E-05   0.265802E+02
   615   0.184451E+04   0.208042E+02   0.933909E-05   0.261030E+02
   616   0.183627E+04   0.210785E+02   0.928787E-05   0.255968E+02
   617   0.182817E+04   0.213523E+02   0.923639E-05   0.250614E+02
   618   0.182005E+04   0.216256E+02   0.918469E-05   0.244962E+02
   619   0.181192E+04   0.218993E+02   0.913281E-05   0.239039E+02
   620   0.180399E+04   0.221703E+02   0.908079E-05   0.232823E+02
   621   0.179597E+04   0.224417E+02   0.902867E-05   0.226320E+02
   622   0.178808E+04   0.227119E+02   0.897649E-05   0.219531E+02
   623   0.178032E+04   0.229803E+02   0.892429E-05   0.212475E+02
   624   0.177255E+04   0.232476E+02   0.887211E-05   0.205139E+02
   625   0.176483E+04   0.235138E+02   0.882000E-05   0.197520E+02
   626   0.175724E+04   0.237789E+02   0.876798E-05   0.189634E+02
   627   0.174978E+04   0.240422E+02   0.871610E-05   0.181478E+02
   628   0.174238E+04   0.243037E+02   0.866440E-05   0.173054E+02
   629   0.173510E+04   0.245634E+02   0.861292E-05   0.164367E+02
   630   0.172781E+04   0.248214E+02   0.856171E-05   0.155409E+02
   631   0.172064E+04   0.250776E+02   0.851079E-05   0.146210E+02
   632   0.171368E+04   0.253313E+02   0.846022E-05   0.136746E+02
   633   0.170670E+04   0.255840E+02   0.841002E-05   0.127038E+02
   634   0.169992E+04   0.258328E+02   0.836025E-05   0.117087E+02
   635   0.169327E+04   0.260806E+02   0.831094E-05   0.106894E+02
   636   0.168659E+04   0.263268E+02   0.826213E-05   0.964667E+01
   637   0.168012E+04   0.265682E+02   0.821386E-05   0.857976E+01
   638   0.167377E+04   0.268088E+02   0.816617E-05   0.749076E+01
   639   0.166755E+04   0.270455E+02   0.811910E-05   0.637864E+01
   640   0.166145E+04   0.272805E+02   0.807270E-05   0.524491E+01
   641   0.165549E+04   0.275124E+02   0.802700E-05   0.408947E+01
   642   0.164957E+04   0.277405E+02   0.798203E-05   0.291304E+01
   643   0.164385E+04   0.279670E+02   0.793785E-05   0.171601E+01
   644   0.163833E+04   0.281882E+02   0.789449E-05   0.498977E+00
   645   0.163286E+04   0.284070E+02   0.785200E-05  -0.737824E+00
   646   0.162752E+04   0.286228E+02   0.781040E-05  -0.199380E+01
   647   0.162244E+04   0.288348E+02   0.776975E-05  -0.326888E+01
   648   0.161734E+04   0.290439E+02   0.773008E-05  -0.456120E+01
   649   0.161252E+04   0.292484E+02   0.769143E-05  -0.587158E+01
   650   0.160782E+04   0.294492E+02   0.765384E-05  -0.719860E+01
   651   0.160324E+04   0.296477E+02   0.761735E-05  -0.854234E+01
   652   0.159878E+04   0.298418E+02   0.758193E-05  -0.990215E+01
   653   0.159459E+04   0.300306E+02   0.754758E-05  -0.112766E+02
   654   0.159046E+04   0.302165E+02   0.751427E-05  -0.126651E+02
   655   0.158644E+04   0.303986E+02   0.748198E-05  -0.140684E+02
   656   0.158270E+04   0.305763E+02   0.745068E-05  -0.154852E+02
   657   0.157909E+04   0.307495E+02   0.742036E-05  -0.169141E+02
   658   0.157552E+04   0.309190E+02   0.739100E-05  -0.183558E+02
   659   0.157231E+04   0.310840E+02   0.736258E-05  -0.198090E+02
   660   0.156922E+04   0.312438E+02   0.733507E-05  -0.212731E+02
   661   0.156625E+04   0.313991E+02   0.730845E-05  -0.227466E+02
   662   0.156348E+04   0.315507E+02   0.728271E-05  -0.242312E+02
   663   0.156085E+04   0.316978E+02   0.725783E-05  -0.257253E+02
   664   0.155841E+04   0.318389E+02   0.723377E-05  -0.272270E+02
   665   0.155609E+04   0.319756E+02   0.721053E-05  -0.287369E+02
   666   0.155398E+04   0.321078E+02   0.718807E-05  -0.302538E+02
   667   0.155208E+04   0.322348E+02   0.716639E-05  -0.317777E+02
   668   0.155022E+04   0.323574E+02   0.714546E-05  -0.333080E+02
   669   0.154872E+04   0.324747E+02   0.712525E-05  -0.348432E+02
   670   0.154727E+04   0.325867E+02   0.710575E-05  -0.363820E+02
   671   0.154609E+04   0.326951E+02   0.708694E-05  -0.379259E+02
   672   0.154498E+04   0.327967E+02   0.706879E-05  -0.394736E+02
   673   0.154414E+04   0.328947E+02   0.705129E-05  -0.410229E+02
   674   0.154342E+04   0.329866E+02   0.703442E-05  -0.425746E+02
   675   0.154292E+04   0.330733E+02   0.701814E-05  -0.441281E+02
   676   0.154254E+04   0.331549E+02   0.700245E-05  -0.456813E+02
   677   0.154237E+04   0.332312E+02   0.698733E-05  -0.472349E+02
   678   0.154240E+04   0.333015E+02   0.697274E-05  -0.487884E+02
   679   0.154257E+04   0.333673E+02   0.695868E-05  -0.503403E+02
   680   0.154301E+04   0.334280E+02   0.694511E-05  -0.518908E+02
   681   0.154359E+04   0.334826E+02   0.693202E-05  -0.534376E+02
   682   0.154430E+04   0.335313E+02   0.691940E-05  -0.549824E+02
   683   0.154528E+04   0.335763E+02   0.690721E-05  -0.565245E+02
   684   0.154633E+04   0.336138E+02   0.689543E-05  -0.580617E+02
   685   0.154751E+04   0.336469E+02   0.688405E-05  -0.595943E+02
   686   0.154890E+04   0.336739E+02   0.687305E-05  -0.611132E+02
   687   0.155057E+04   0.336965E+02   0.686240E-05  -0.626298E+02
   688   0.155230E+04   0.337124E+02   0.685209E-05  -0.641420E+02
   689   0.155423E+04   0.337231E+02   0.684209E-05  -0.656423E+02
   690   0.155631E+04   0.337293E+02   0.683238E-05  -0.671384E+02
   691   0.155859E+04   0.337280E+02   0.682294E-05  -0.686228E+02
   692   0.156100E+04   0.337230E+02   0.681375E-05  -0.700956E+02
   693   0.156363E+04   0.337120E+02   0.680479E-05  -0.715645E+02
   694   0.156631E+04   0.336950E+02   0.679604E-05  -0.730146E+02
   695   0.156928E+04   0.336743E+02   0.678748E-05  -0.744534E+02
   696   0.157239E+04   0.336469E+02   0.677909E-05  -0.758958E+02
   697   0.157563E+04   0.336143E+02   0.677084E-05  -0.773123E+02
   698   0.157901E+04   0.335757E+02   0.676272E-05  -0.787179E+02
   699   0.158253E+04   0.335326E+02   0.675470E-05  -0.801050E+02
   700   0.158626E+04   0.334836E+02   0.674677E-05  -0.814814E+02
   701   0.159013E+04   0.334293E+02   0.673891E-05  -0.828470E+02
   702   0.159413E+04   0.333705E+02   0.673109E-05  -0.841870E+02
   703   0.159828E+04   0.333057E+02   0.672332E-05  -0.855312E+02
   704   0.160256E+04   0.332364E+02   0.671557E-05  -0.868425E+02
   705   0.160691E+04   0.331611E+02   0.670785E-05  -0.881356E+02
   706   0.161147E+04   0.330811E+02   0.670013E-05  -0.894180E+02
   707   0.161610E+04   0.329959E+02   0.669241E-05  -0.906824E+02
   708   0.162102E+04   0.329060E+02   0.668468E-05  -0.919138E+02
   709   0.162593E+04   0.328108E+02   0.667691E-05  -0.931421E+02
   710   0.163106E+04   0.327102E+02   0.666911E-05  -0.943449E+02
   711   0.163626E+04   0.326050E+02   0.666126E-05  -0.955222E+02
   712   0.164161E+04   0.324951E+02   0.665335E-05  -0.966890E+02
   713   0.164717E+04   0.323797E+02   0.664537E-05  -0.978229E+02
   714   0.165265E+04   0.322604E+02   0.663731E-05  -0.989388E+02
   715   0.165836E+04   0.321356E+02   0.662915E-05  -0.100037E+03
   716   0.166421E+04   0.320061E+02   0.662089E-05  -0.101109E+03
   717   0.167013E+04   0.318726E+02   0.661251E-05  -0.102149E+03
   718   0.167613E+04   0.317344E+02   0.660401E-05  -0.103178E+03
   719   0.168227E+04   0.315898E+02   0.659536E-05  -0.104168E+03
   720   0.168841E+04   0.314419E+02   0.658657E-05  -0.105146E+03
   721   0.169485E+04   0.312907E+02   0.657761E-05  -0.106085E+03
   722   0.170122E+04   0.311339E+02   0.656848E-05  -0.106998E+03
   723   0.170773E+04   0.309738E+02   0.655917E-05  -0.107893E+03
   724   0.171433E+04   0.308088E+02   0.654966E-05  -0.108763E+03
   725   0.172100E+04   0.306404E+02   0.653995E-05  -0.109600E+03
   726   0.172782E+04   0.304693E+02   0.653002E-05  -0.110405E+03
   727   0.173464E+04   0.302925E+02   0.651985E-05  -0.111192E+03
   728   0.174155E+04   0.301108E+02   0.650945E-05  -0.111946E+03
   729   0.174853E+04   0.299264E+02   0.649880E-05  -0.112675E+03
   730   0.175552E+04   0.297385E+02   0.648789E-05  -0.113372E+03
   731   0.176273E+04   0.295456E+02   0.647670E-05  -0.114035E+03
   732   0.176988E+04   0.293514E+02   0.646523E-05  -0.114667E+03
   733   0.177718E+04   0.291522E+02   0.645346E-05  -0.115280E+03
   734   0.178450E+04   0.289502E+02   0.644138E-05  -0.115846E+03
   735   0.179189E+04   0.287439E+02   0.642899E-05  -0.116402E+03
   736   0.179922E+04   0.285347E+02   0.641626E-05  -0.116911E+03
   737   0.180670E+04   0.283234E+02   0.640320E-05  -0.117401E+03
   738   0.181413E+04   0.281093E+02   0.638978E-05  -0.117845E+03
   739   0.182163E+04   0.278915E+02   0.637600E-05  -0.118263E+03
   740   0.182915E+04   0.276708E+02   0.636184E-05  -0.118656E+03
   741   0.183675E+04   0.274464E+02   0.634730E-05  -0.119017E+03
   742   0.184437E+04   0.272221E+02   0.633236E-05  -0.119338E+03
   743   0.185199E+04   0.269955E+02   0.631701E-05  -0.119634E+03
   744   0.185971E+04   0.267653E+02   0.630124E-05  -0.119890E+03
   745   0.186736E+04   0.265327E+02   0.628504E-05  -0.120129E+03
   746   0.187496E+04   0.262987E+02   0.626840E-05  -0.120313E+03
   747   0.188257E+04   0.260616E+02   0.625130E-05  -0.120479E+03
   748   0.189026E+04   0.258237E+02   0.623374E-05  -0.120613E+03
   749   0.189798E+04   0.255820E+02   0.621570E-05  -0.120722E+03
   750   0.190564E+04   0.253402E+02   0.619718E-05  -0.120791E+03
   751   0.191331E+04   0.250961E+02   0.617816E-05  -0.120828E+03
   752   0.192100E+04   0.248518E+02   0.615866E-05  -0.120826E+03
   753   0.192863E+04   0.246044E+02   0.613870E-05  -0.120798E+03
   754   0.193621E+04   0.243568E+02   0.611829E-05  -0.120730E+03
   755   0.194388E+04   0.241076E+02   0.609745E-05  -0.120637E+03
   756   0.195135E+04   0.238574E+02   0.607621E-05  -0.120511E+03
   757   0.195898E+04   0.236070E+02   0.605457E-05  -0.120344E+03
   758   0.196641E+04   0.233549E+02   0.603256E-05  -0.120145E+03
   759   0.197393E+04   0.231019E+02   0.601019E-05  -0.119921E+03
   760   0.198132E+04   0.228485E+02   0.598748E-05  -0.119663E+03
   761   0.198866E+04   0.225949E+02   0.596445E-05  -0.119372E+03
   762   0.199609E+04   0.223410E+02   0.594112E-05  -0.119048E+03
   763   0.200332E+04   0.220876E+02   0.591750E-05  -0.118690E+03
   764   0.201056E+04   0.218331E+02   0.589361E-05  -0.118307E+03
   765   0.201768E+04   0.215783E+02   0.586947E-05  -0.117882E+03
   766   0.202482E+04   0.213246E+02   0.584510E-05  -0.117432E+03
   767   0.203184E+04   0.210713E+02   0.582051E-05  -0.116947E+03
   768   0.203879E+04   0.208177E+02   0.579572E-05  -0.116422E+03
   769   0.204570E+04   0.205636E+02   0.577076E-05  -0.115877E+03
   770   0.205248E+04   0.203114E+02   0.574563E-05  -0.115299E+03
   771   0.205921E+04   0.200595E+02   0.572036E-05  -0.114687E+03
   772   0.206581E+04   0.198087E+02   0.569496E-05  -0.114033E+03
   773   0.207235E+04   0.195589E+02   0.566945E-05  -0.113359E+03
   774   0.207877E+04   0.193101E+02   0.564386E-05  -0.112659E+03
   775   0.208522E+04   0.190623E+02   0.561818E-05  -0.111925E+03
   776   0.209139E+04   0.188163E+02   0.559245E-05  -0.111163E+03
   777   0.209751E+04   0.185713E+02   0.556669E-05  -0.110367E+03
   778   0.210372E+04   0.183280E+02   0.554090E-05  -0.109537E+03
   779   0.210959E+04   0.180863E+02   0.551511E-05  -0.108686E+03
   780   0.211541E+04   0.178449E+02   0.548934E-05  -0.107801E+03
   781   0.212118E+04   0.176074E+02   0.546359E-05  -0.106896E+03
   782   0.212675E+04   0.173707E+02   0.543790E-05  -0.105970E+03
   783   0.213227E+04   0.171365E+02   0.541228E-05  -0.105002E+03
   784   0.213766E+04   0.169046E+02   0.538674E-05  -0.104007E+03
