#    L    TT             EE             BB             TE          
   186   0.476874E+04   0.656188E+00   0.807198E-02  -0.262954E+02
   187   0.478635E+04   0.648827E+00   0.816963E-02  -0.254724E+02
   188   0.480348E+04   0.641787E+00   0.826794E-02  -0.246276E+02
   189   0.482006E+04   0.635102E+00   0.836693E-02  -0.237596E+02
   190   0.483654E+04   0.628820E+00   0.846657E-02  -0.228704E+02
   191   0.485218E+04   0.622959E+00   0.856687E-02  -0.219572E+02
   192   0.486749E+04   0.617536E+00   0.866782E-02  -0.210221E+02
   193   0.488227E+04   0.612593E+00   0.876940E-02  -0.200667E+02
   194   0.489672E+04   0.608155E+00   0.887161E-02  -0.190887E+02
   195   0.491064E+04   0.604254E+00   0.897445E-02  -0.180902E+02
   196   0.492402E+04   0.600924E+00   0.907790E-02  -0.170706E+02
   197   0.493702E+04   0.598206E+00   0.918195E-02  -0.160313E+02
   198   0.494955E+04   0.596116E+00   0.928661E-02  -0.149715E+02
   199   0.496163E+04   0.594689E+00   0.939185E-02  -0.138920E+02
   200   0.497325E+04   0.593950E+00   0.949768E-02  -0.127935E+02
   201   0.498434E+04   0.593953E+00   0.960408E-02  -0.116752E+02
   202   0.499497E+04   0.594703E+00   0.971105E-02  -0.105386E+02
   203   0.500508E+04   0.596255E+00   0.981858E-02  -0.938280E+01
   204   0.501457E+04   0.598629E+00   0.992665E-02  -0.821077E+01
   205   0.502362E+04   0.601865E+00   0.100353E-01  -0.702017E+01
   206   0.503206E+04   0.605996E+00   0.101444E-01  -0.581221E+01
   207   0.504004E+04   0.611041E+00   0.102541E-01  -0.458726E+01
   208   0.504734E+04   0.617050E+00   0.103643E-01  -0.334577E+01
   209   0.505410E+04   0.624039E+00   0.104750E-01  -0.208803E+01
   210   0.506034E+04   0.632058E+00   0.105861E-01  -0.814874E+00
   211   0.506604E+04   0.641132E+00   0.106978E-01   0.473721E+00
   212   0.507106E+04   0.651288E+00   0.108100E-01   0.177689E+01
   213   0.507563E+04   0.662567E+00   0.109226E-01   0.309474E+01
   214   0.507958E+04   0.674957E+00   0.110357E-01   0.442615E+01
   215   0.508300E+04   0.688647E+00   0.111492E-01   0.577044E+01
   216   0.508581E+04   0.703449E+00   0.112631E-01   0.712822E+01
   217   0.508817E+04   0.719515E+00   0.113775E-01   0.849753E+01
   218   0.508991E+04   0.736841E+00   0.114923E-01   0.987868E+01
   219   0.509112E+04   0.755422E+00   0.116075E-01   0.112727E+02
   220   0.509179E+04   0.775405E+00   0.117231E-01   0.126752E+02
   221   0.509192E+04   0.796711E+00   0.118390E-01   0.140885E+02
   222   0.509152E+04   0.819484E+00   0.119554E-01   0.155112E+02
   223   0.509044E+04   0.843647E+00   0.120720E-01   0.169441E+02
   224   0.508896E+04   0.869196E+00   0.121891E-01   0.183836E+02
   225   0.508688E+04   0.896276E+00   0.123064E-01   0.198326E+02
   226   0.508426E+04   0.924883E+00   0.124241E-01   0.212876E+02
   227   0.508102E+04   0.955013E+00   0.125420E-01   0.227502E+02
   228   0.507732E+04   0.986662E+00   0.126602E-01   0.242188E+02
   229   0.507309E+04   0.101990E+01   0.127787E-01   0.256921E+02
   230   0.506824E+04   0.105473E+01   0.128975E-01   0.271709E+02
   231   0.506277E+04   0.109121E+01   0.130165E-01   0.286546E+02
   232   0.505685E+04   0.112927E+01   0.131357E-01   0.301417E+02
   233   0.505038E+04   0.116912E+01   0.132551E-01   0.316308E+02
   234   0.504322E+04   0.121063E+01   0.133747E-01   0.331228E+02
   235   0.503560E+04   0.125384E+01   0.134945E-01   0.346162E+02
   236   0.502736E+04   0.129877E+01   0.136144E-01   0.361110E+02
   237   0.501858E+04   0.134549E+01   0.137345E-01   0.376060E+02
   238   0.500926E+04   0.139405E+01   0.138547E-01   0.391011E+02
   239   0.499948E+04   0.144431E+01   0.139750E-01   0.405958E+02
   240   0.498900E+04   0.149635E+01   0.140953E-01   0.420877E+02
   241   0.497813E+04   0.155030E+01   0.142158E-01   0.435779E+02
   242   0.496672E+04   0.160601E+01   0.143363E-01   0.450655E+02
   243   0.495476E+04   0.166363E+01   0.144568E-01   0.465492E+02
   244   0.494226E+04   0.172308E+01   0.145773E-01   0.480298E+02
   245   0.492922E+04   0.178442E+01   0.146978E-01   0.495044E+02
   246   0.491571E+04   0.184767E+01   0.148184E-01   0.509746E+02
   247   0.490173E+04   0.191273E+01   0.149388E-01   0.524382E+02
   248   0.488720E+04   0.197997E+01   0.150592E-01   0.538952E+02
   249   0.487228E+04   0.204888E+01   0.151795E-01   0.553451E+02
   250   0.485681E+04   0.211989E+01   0.152998E-01   0.567865E+02
   251   0.484095E+04   0.219271E+01   0.154199E-01   0.582200E+02
   252   0.482446E+04   0.226755E+01   0.155399E-01   0.596444E+02
   253   0.480773E+04   0.234420E+01   0.156597E-01   0.610581E+02
   254   0.479045E+04   0.242295E+01   0.157794E-01   0.624614E+02
   255   0.477269E+04   0.250352E+01   0.158989E-01   0.638541E+02
   256   0.475453E+04   0.258628E+01   0.160183E-01   0.652364E+02
   257   0.473597E+04   0.267078E+01   0.161374E-01   0.666002E+02
   258   0.471694E+04   0.275740E+01   0.162563E-01   0.679582E+02
   259   0.469750E+04   0.284599E+01   0.163749E-01   0.692955E+02
   260   0.467773E+04   0.293656E+01   0.164933E-01   0.706271E+02
   261   0.465748E+04   0.302903E+01   0.166115E-01   0.719308E+02
   262   0.463675E+04   0.312363E+01   0.167294E-01   0.732290E+02
   263   0.461592E+04   0.322014E+01   0.168470E-01   0.745141E+02
   264   0.459452E+04   0.331864E+01   0.169643E-01   0.757790E+02
   265   0.457265E+04   0.341905E+01   0.170812E-01   0.770163E+02
   266   0.455051E+04   0.352160E+01   0.171979E-01   0.782482E+02
   267   0.452789E+04   0.362593E+01   0.173142E-01   0.794525E+02
   268   0.450493E+04   0.373240E+01   0.174302E-01   0.806443E+02
   269   0.448149E+04   0.384072E+01   0.175458E-01   0.818161E+02
   270   0.445785E+04   0.395098E+01   0.176610E-01   0.829679E+02
   271   0.443381E+04   0.406309E+01   0.177759E-01   0.841000E+02
   272   0.440957E+04   0.417735E+01   0.178904E-01   0.852048E+02
   273   0.438492E+04   0.429319E+01   0.180045E-01   0.862973E+02
   274   0.435999E+04   0.441118E+01   0.181182E-01   0.873553E+02
   275   0.433473E+04   0.453082E+01   0.182315E-01   0.884012E+02
   276   0.430927E+04   0.465234E+01   0.183443E-01   0.894127E+02
   277   0.428340E+04   0.477573E+01   0.184568E-01   0.904122E+02
   278   0.425732E+04   0.490092E+01   0.185688E-01   0.913774E+02
   279   0.423098E+04   0.502784E+01   0.186804E-01   0.923159E+02
   280   0.420436E+04   0.515650E+01   0.187915E-01   0.932425E+02
   281   0.417762E+04   0.528697E+01   0.189022E-01   0.941351E+02
   282   0.415045E+04   0.541896E+01   0.190124E-01   0.950012E+02
   283   0.412316E+04   0.555269E+01   0.191221E-01   0.958408E+02
   284   0.409566E+04   0.568809E+01   0.192314E-01   0.966540E+02
   285   0.406797E+04   0.582517E+01   0.193402E-01   0.974408E+02
   286   0.403999E+04   0.596378E+01   0.194485E-01   0.981939E+02
   287   0.401181E+04   0.610392E+01   0.195564E-01   0.989282E+02
   288   0.398350E+04   0.624559E+01   0.196637E-01   0.996290E+02
   289   0.395498E+04   0.638873E+01   0.197706E-01   0.100304E+03
   290   0.392633E+04   0.653319E+01   0.198769E-01   0.100952E+03
   291   0.389755E+04   0.667971E+01   0.199828E-01   0.101560E+03
   292   0.386833E+04   0.682718E+01   0.200881E-01   0.102150E+03
   293   0.383927E+04   0.697524E+01   0.201929E-01   0.102698E+03
   294   0.380993E+04   0.712537E+01   0.202972E-01   0.103229E+03
   295   0.378068E+04   0.727610E+01   0.204010E-01   0.103719E+03
   296   0.375114E+04   0.742890E+01   0.205043E-01   0.104183E+03
   297   0.372153E+04   0.758156E+01   0.206070E-01   0.104621E+03
   298   0.369171E+04   0.773630E+01   0.207092E-01   0.105020E+03
   299   0.366189E+04   0.789239E+01   0.208109E-01   0.105385E+03
   300   0.363194E+04   0.804834E+01   0.209120E-01   0.105718E+03
   301   0.360191E+04   0.820564E+01   0.210126E-01   0.106026E+03
   302   0.357189E+04   0.836357E+01   0.211126E-01   0.106308E+03
   303   0.354180E+04   0.852286E+01   0.212121E-01   0.106550E+03
   304   0.351164E+04   0.868353E+01   0.213111E-01   0.106751E+03
   305   0.348148E+04   0.884410E+01   0.214095E-01   0.106928E+03
   306   0.345125E+04   0.900531E+01   0.215073E-01   0.107071E+03
   307   0.342101E+04   0.916719E+01   0.216046E-01   0.107174E+03
   308   0.339078E+04   0.933122E+01   0.217013E-01   0.107260E+03
   309   0.336061E+04   0.949444E+01   0.217974E-01   0.107297E+03
   310   0.333037E+04   0.965760E+01   0.218930E-01   0.107309E+03
   311   0.330020E+04   0.982294E+01   0.219881E-01   0.107280E+03
   312   0.327010E+04   0.998749E+01   0.220826E-01   0.107226E+03
   313   0.323999E+04   0.101528E+02   0.221765E-01   0.107131E+03
   314   0.320995E+04   0.103187E+02   0.222698E-01   0.107010E+03
   315   0.317998E+04   0.104840E+02   0.223626E-01   0.106849E+03
   316   0.315007E+04   0.106499E+02   0.224548E-01   0.106655E+03
   317   0.312022E+04   0.108151E+02   0.225465E-01   0.106428E+03
