#    L    TT             EE             TE             PP             TP          
   552   0.340678E+04   0.105635E+02   0.314020E+01   0.864158E+06   0.596229E+02
   553   0.340235E+04   0.107317E+02   0.473090E+01   0.861571E+06   0.609596E+02
   554   0.339762E+04   0.109084E+02   0.630232E+01   0.858994E+06   0.622427E+02
   555   0.339259E+04   0.110915E+02   0.785345E+01   0.856428E+06   0.634738E+02
   556   0.338725E+04   0.112815E+02   0.938396E+01   0.853873E+06   0.646545E+02
   557   0.338168E+04   0.114779E+02   0.108919E+02   0.851328E+06   0.657863E+02
   558   0.337582E+04   0.116819E+02   0.123776E+02   0.848794E+06   0.668707E+02
   559   0.336966E+04   0.118914E+02   0.138402E+02   0.846270E+06   0.679094E+02
   560   0.336335E+04   0.121072E+02   0.152780E+02   0.843757E+06   0.689039E+02
   561   0.335659E+04   0.123298E+02   0.166908E+02   0.841254E+06   0.698557E+02
   562   0.334976E+04   0.125594E+02   0.180777E+02   0.838761E+06   0.707664E+02
   563   0.334264E+04   0.127943E+02   0.194399E+02   0.836278E+06   0.716376E+02
   564   0.333530E+04   0.130368E+02   0.207722E+02   0.833806E+06   0.724708E+02
   565   0.332767E+04   0.132839E+02   0.220780E+02   0.831344E+06   0.732676E+02
   566   0.331983E+04   0.135378E+02   0.233542E+02   0.828892E+06   0.740296E+02
   567   0.331177E+04   0.137971E+02   0.246012E+02   0.826450E+06   0.747582E+02
   568   0.330350E+04   0.140630E+02   0.258175E+02   0.824019E+06   0.754552E+02
   569   0.329494E+04   0.143350E+02   0.270051E+02   0.821597E+06   0.761219E+02
   570   0.328625E+04   0.146122E+02   0.281586E+02   0.819185E+06   0.767600E+02
   571   0.327727E+04   0.148954E+02   0.292800E+02   0.816783E+06   0.773711E+02
   572   0.326809E+04   0.151837E+02   0.303692E+02   0.814391E+06   0.779566E+02
   573   0.325877E+04   0.154772E+02   0.314237E+02   0.812009E+06   0.785183E+02
   574   0.324925E+04   0.157766E+02   0.324448E+02   0.809636E+06   0.790575E+02
   575   0.323953E+04   0.160803E+02   0.334301E+02   0.807274E+06   0.795759E+02
   576   0.322968E+04   0.163899E+02   0.343810E+02   0.804921E+06   0.800751E+02
   577   0.321955E+04   0.167045E+02   0.352956E+02   0.802577E+06   0.805566E+02
   578   0.320929E+04   0.170235E+02   0.361732E+02   0.800244E+06   0.810219E+02
   579   0.319892E+04   0.173482E+02   0.370143E+02   0.797919E+06   0.814726E+02
   580   0.318842E+04   0.176772E+02   0.378163E+02   0.795605E+06   0.819103E+02
   581   0.317757E+04   0.180105E+02   0.385815E+02   0.793299E+06   0.823366E+02
   582   0.316668E+04   0.183486E+02   0.393073E+02   0.791003E+06   0.827529E+02
   583   0.315567E+04   0.186910E+02   0.399929E+02   0.788717E+06   0.831609E+02
   584   0.314454E+04   0.190376E+02   0.406395E+02   0.786440E+06   0.835621E+02
   585   0.313330E+04   0.193883E+02   0.412454E+02   0.784172E+06   0.839581E+02
   586   0.312187E+04   0.197424E+02   0.418105E+02   0.781913E+06   0.843504E+02
   587   0.311039E+04   0.201013E+02   0.423346E+02   0.779664E+06   0.847406E+02
   588   0.309873E+04   0.204635E+02   0.428160E+02   0.777423E+06   0.851303E+02
   589   0.308696E+04   0.208299E+02   0.432561E+02   0.775192E+06   0.855209E+02
   590   0.307508E+04   0.211987E+02   0.436538E+02   0.772970E+06   0.859142E+02
   591   0.306316E+04   0.215724E+02   0.440082E+02   0.770757E+06   0.863115E+02
   592   0.305114E+04   0.219478E+02   0.443184E+02   0.768553E+06   0.867146E+02
   593   0.303901E+04   0.223279E+02   0.445866E+02   0.766357E+06   0.871249E+02
   594   0.302670E+04   0.227104E+02   0.448094E+02   0.764171E+06   0.875440E+02
   595   0.301436E+04   0.230947E+02   0.449889E+02   0.761993E+06   0.879735E+02
   596   0.300207E+04   0.234836E+02   0.451227E+02   0.759824E+06   0.884149E+02
   597   0.298967E+04   0.238726E+02   0.452122E+02   0.757664E+06   0.888698E+02
   598   0.297740E+04   0.242656E+02   0.452564E+02   0.755513E+06   0.893397E+02
   599   0.296496E+04   0.246608E+02   0.452558E+02   0.753370E+06   0.898262E+02
   600   0.295242E+04   0.250584E+02   0.452087E+02   0.751236E+06   0.903309E+02
   601   0.293986E+04   0.254583E+02   0.451159E+02   0.749110E+06   0.908550E+02
   602   0.292728E+04   0.258590E+02   0.449765E+02   0.746993E+06   0.913987E+02
   603   0.291460E+04   0.262626E+02   0.447928E+02   0.744885E+06   0.919616E+02
   604   0.290206E+04   0.266669E+02   0.445628E+02   0.742784E+06   0.925436E+02
   605   0.288942E+04   0.270726E+02   0.442872E+02   0.740693E+06   0.931445E+02
   606   0.287685E+04   0.274796E+02   0.439660E+02   0.738609E+06   0.937640E+02
   607   0.286405E+04   0.278880E+02   0.435995E+02   0.736534E+06   0.944020E+02
   608   0.285145E+04   0.282976E+02   0.431876E+02   0.734467E+06   0.950582E+02
   609   0.283892E+04   0.287069E+02   0.427305E+02   0.732409E+06   0.957324E+02
   610   0.282631E+04   0.291167E+02   0.422282E+02   0.730358E+06   0.964244E+02
   611   0.281377E+04   0.295276E+02   0.416815E+02   0.728316E+06   0.971341E+02
   612   0.280130E+04   0.299396E+02   0.410912E+02   0.726282E+06   0.978611E+02
   613   0.278875E+04   0.303489E+02   0.404553E+02   0.724256E+06   0.986052E+02
   614   0.277635E+04   0.307599E+02   0.397752E+02   0.722239E+06   0.993663E+02
   615   0.276395E+04   0.311697E+02   0.390518E+02   0.720229E+06   0.100144E+03
   616   0.275163E+04   0.315804E+02   0.382851E+02   0.718227E+06   0.100939E+03
   617   0.273945E+04   0.319905E+02   0.374753E+02   0.716233E+06   0.101749E+03
   618   0.272729E+04   0.324000E+02   0.366216E+02   0.714247E+06   0.102576E+03
   619   0.271513E+04   0.328094E+02   0.357271E+02   0.712269E+06   0.103419E+03
   620   0.270321E+04   0.332160E+02   0.347897E+02   0.710299E+06   0.104277E+03
   621   0.269122E+04   0.336224E+02   0.338102E+02   0.708337E+06   0.105151E+03
   622   0.267939E+04   0.340273E+02   0.327887E+02   0.706382E+06   0.106040E+03
   623   0.266772E+04   0.344299E+02   0.317274E+02   0.704435E+06   0.106944E+03
   624   0.265607E+04   0.348308E+02   0.306249E+02   0.702496E+06   0.107863E+03
   625   0.264450E+04   0.352300E+02   0.294814E+02   0.700565E+06   0.108796E+03
   626   0.263311E+04   0.356274E+02   0.282984E+02   0.698641E+06   0.109744E+03
   627   0.262188E+04   0.360223E+02   0.270759E+02   0.696725E+06   0.110706E+03
   628   0.261075E+04   0.364147E+02   0.258141E+02   0.694816E+06   0.111682E+03
   629   0.259980E+04   0.368044E+02   0.245138E+02   0.692915E+06   0.112672E+03
   630   0.258886E+04   0.371915E+02   0.231742E+02   0.691021E+06   0.113676E+03
   631   0.257810E+04   0.375759E+02   0.217985E+02   0.689135E+06   0.114692E+03
   632   0.256760E+04   0.379568E+02   0.203845E+02   0.687256E+06   0.115722E+03
   633   0.255712E+04   0.383357E+02   0.189345E+02   0.685385E+06   0.116765E+03
   634   0.254690E+04   0.387095E+02   0.174485E+02   0.683521E+06   0.117820E+03
   635   0.253685E+04   0.390811E+02   0.159271E+02   0.681664E+06   0.118888E+03
   636   0.252685E+04   0.394499E+02   0.143710E+02   0.679815E+06   0.119968E+03
   637   0.251710E+04   0.398127E+02   0.127796E+02   0.677972E+06   0.121060E+03
   638   0.250753E+04   0.401733E+02   0.111552E+02   0.676137E+06   0.122164E+03
   639   0.249816E+04   0.405286E+02   0.949683E+01   0.674309E+06   0.123280E+03
   640   0.248897E+04   0.408809E+02   0.780626E+01   0.672488E+06   0.124407E+03
   641   0.247998E+04   0.412285E+02   0.608351E+01   0.670675E+06   0.125545E+03
   642   0.247110E+04   0.415707E+02   0.432942E+01   0.668868E+06   0.126695E+03
   643   0.246249E+04   0.419097E+02   0.254455E+01   0.667068E+06   0.127855E+03
   644   0.245415E+04   0.422417E+02   0.729642E+00   0.665276E+06   0.129025E+03
   645   0.244594E+04   0.425697E+02  -0.111492E+01   0.663490E+06   0.130206E+03
   646   0.243792E+04   0.428929E+02  -0.298840E+01   0.661711E+06   0.131397E+03
   647   0.243026E+04   0.432104E+02  -0.489057E+01   0.659939E+06   0.132598E+03
   648   0.242264E+04   0.435231E+02  -0.681942E+01   0.658174E+06   0.133809E+03
   649   0.241538E+04   0.438293E+02  -0.877562E+01   0.656415E+06   0.135029E+03
   650   0.240833E+04   0.441297E+02  -0.107576E+02   0.654663E+06   0.136258E+03
   651   0.240148E+04   0.444259E+02  -0.127653E+02   0.652918E+06   0.137497E+03
   652   0.239484E+04   0.447155E+02  -0.147976E+02   0.651180E+06   0.138744E+03
   653   0.238855E+04   0.449978E+02  -0.168530E+02   0.649449E+06   0.139999E+03
   654   0.238240E+04   0.452750E+02  -0.189303E+02   0.647724E+06   0.141262E+03
   655   0.237646E+04   0.455464E+02  -0.210301E+02   0.646005E+06   0.142533E+03
   656   0.237087E+04   0.458111E+02  -0.231506E+02   0.644293E+06   0.143811E+03
   657   0.236549E+04   0.460693E+02  -0.252900E+02   0.642588E+06   0.145095E+03
   658   0.236025E+04   0.463215E+02  -0.274490E+02   0.640889E+06   0.146385E+03
   659   0.235544E+04   0.465670E+02  -0.296256E+02   0.639197E+06   0.147681E+03
   660   0.235083E+04   0.468051E+02  -0.318190E+02   0.637511E+06   0.148983E+03
   661   0.234644E+04   0.470366E+02  -0.340274E+02   0.635831E+06   0.150289E+03
   662   0.234233E+04   0.472620E+02  -0.362520E+02   0.634158E+06   0.151600E+03
   663   0.233843E+04   0.474807E+02  -0.384910E+02   0.632491E+06   0.152915E+03
   664   0.233482E+04   0.476912E+02  -0.407421E+02   0.630831E+06   0.154234E+03
   665   0.233141E+04   0.478949E+02  -0.430056E+02   0.629177E+06   0.155556E+03
   666   0.232829E+04   0.480918E+02  -0.452799E+02   0.627529E+06   0.156882E+03
   667   0.232546E+04   0.482812E+02  -0.475647E+02   0.625887E+06   0.158209E+03
   668   0.232276E+04   0.484637E+02  -0.498589E+02   0.624252E+06   0.159539E+03
   669   0.232050E+04   0.486387E+02  -0.521609E+02   0.622623E+06   0.160870E+03
   670   0.231838E+04   0.488060E+02  -0.544689E+02   0.621000E+06   0.162202E+03
   671   0.231661E+04   0.489673E+02  -0.567842E+02   0.619383E+06   0.163536E+03
   672   0.231499E+04   0.491194E+02  -0.591049E+02   0.617772E+06   0.164870E+03
   673   0.231372E+04   0.492653E+02  -0.614286E+02   0.616167E+06   0.166203E+03
   674   0.231267E+04   0.494029E+02  -0.637559E+02   0.614568E+06   0.167537E+03
   675   0.231191E+04   0.495327E+02  -0.660856E+02   0.612975E+06   0.168869E+03
   676   0.231136E+04   0.496549E+02  -0.684154E+02   0.611388E+06   0.170201E+03
   677   0.231110E+04   0.497693E+02  -0.707456E+02   0.609807E+06   0.171530E+03
   678   0.231112E+04   0.498752E+02  -0.730754E+02   0.608232E+06   0.172858E+03
   679   0.231136E+04   0.499742E+02  -0.754029E+02   0.606663E+06   0.174183E+03
   680   0.231196E+04   0.500653E+02  -0.777280E+02   0.605100E+06   0.175505E+03
   681   0.231278E+04   0.501480E+02  -0.800480E+02   0.603542E+06   0.176825E+03
   682   0.231381E+04   0.502220E+02  -0.823644E+02   0.601991E+06   0.178140E+03
   683   0.231521E+04   0.502898E+02  -0.846759E+02   0.600445E+06   0.179451E+03
   684   0.231675E+04   0.503474E+02  -0.869803E+02   0.598905E+06   0.180758E+03
   685   0.231850E+04   0.503980E+02  -0.892772E+02   0.597370E+06   0.182060E+03
   686   0.232054E+04   0.504399E+02  -0.915574E+02   0.595841E+06   0.183356E+03
   687   0.232295E+04   0.504747E+02  -0.938319E+02   0.594318E+06   0.184647E+03
   688   0.232550E+04   0.505001E+02  -0.960981E+02   0.592800E+06   0.185931E+03
   689   0.232834E+04   0.505176E+02  -0.983484E+02   0.591288E+06   0.187209E+03
   690   0.233140E+04   0.505278E+02  -0.100590E+03   0.589782E+06   0.188480E+03
   691   0.233475E+04   0.505279E+02  -0.102815E+03   0.588281E+06   0.189744E+03
   692   0.233831E+04   0.505214E+02  -0.105024E+03   0.586785E+06   0.191000E+03
   693   0.234217E+04   0.505063E+02  -0.107222E+03   0.585295E+06   0.192247E+03
   694   0.234617E+04   0.504823E+02  -0.109397E+03   0.583811E+06   0.193486E+03
   695   0.235054E+04   0.504519E+02  -0.111553E+03   0.582332E+06   0.194716E+03
   696   0.235513E+04   0.504119E+02  -0.113707E+03   0.580858E+06   0.195937E+03
   697   0.235994E+04   0.503638E+02  -0.115829E+03   0.579389E+06   0.197147E+03
   698   0.236496E+04   0.503069E+02  -0.117931E+03   0.577926E+06   0.198347E+03
   699   0.237021E+04   0.502426E+02  -0.120008E+03   0.576468E+06   0.199537E+03
   700   0.237574E+04   0.501695E+02  -0.122067E+03   0.575016E+06   0.200715E+03
   701   0.238150E+04   0.500882E+02  -0.124106E+03   0.573568E+06   0.201882E+03
   702   0.238748E+04   0.499996E+02  -0.126111E+03   0.572126E+06   0.203037E+03
   703   0.239367E+04   0.499022E+02  -0.128112E+03   0.570689E+06   0.204180E+03
   704   0.240008E+04   0.497974E+02  -0.130071E+03   0.569257E+06   0.205310E+03
   705   0.240663E+04   0.496838E+02  -0.132003E+03   0.567830E+06   0.206426E+03
   706   0.241347E+04   0.495630E+02  -0.133915E+03   0.566408E+06   0.207528E+03
   707   0.242045E+04   0.494342E+02  -0.135799E+03   0.564992E+06   0.208616E+03
   708   0.242779E+04   0.492981E+02  -0.137641E+03   0.563580E+06   0.209689E+03
   709   0.243518E+04   0.491542E+02  -0.139470E+03   0.562174E+06   0.210747E+03
   710   0.244287E+04   0.490022E+02  -0.141264E+03   0.560772E+06   0.211789E+03
   711   0.245068E+04   0.488432E+02  -0.143022E+03   0.559376E+06   0.212815E+03
   712   0.245871E+04   0.486770E+02  -0.144759E+03   0.557984E+06   0.213824E+03
   713   0.246701E+04   0.485029E+02  -0.146452E+03   0.556598E+06   0.214816E+03
   714   0.247529E+04   0.483226E+02  -0.148117E+03   0.555216E+06   0.215790E+03
   715   0.248386E+04   0.481344E+02  -0.149753E+03   0.553839E+06   0.216746E+03
   716   0.249262E+04   0.479392E+02  -0.151352E+03   0.552467E+06   0.217684E+03
   717   0.250151E+04   0.477377E+02  -0.152907E+03   0.551100E+06   0.218602E+03
   718   0.251053E+04   0.475292E+02  -0.154441E+03   0.549738E+06   0.219501E+03
   719   0.251974E+04   0.473123E+02  -0.155922E+03   0.548380E+06   0.220380E+03
   720   0.252900E+04   0.470899E+02  -0.157381E+03   0.547027E+06   0.221238E+03
   721   0.253861E+04   0.468621E+02  -0.158788E+03   0.545679E+06   0.222076E+03
   722   0.254819E+04   0.466267E+02  -0.160157E+03   0.544336E+06   0.222892E+03
   723   0.255796E+04   0.463859E+02  -0.161496E+03   0.542998E+06   0.223686E+03
   724   0.256786E+04   0.461382E+02  -0.162797E+03   0.541664E+06   0.224457E+03
   725   0.257786E+04   0.458853E+02  -0.164052E+03   0.540335E+06   0.225206E+03
   726   0.258806E+04   0.456277E+02  -0.165262E+03   0.539010E+06   0.225931E+03
   727   0.259830E+04   0.453626E+02  -0.166440E+03   0.537690E+06   0.226633E+03
   728   0.260866E+04   0.450908E+02  -0.167573E+03   0.536375E+06   0.227310E+03
   729   0.261912E+04   0.448145E+02  -0.168666E+03   0.535064E+06   0.227963E+03
   730   0.262963E+04   0.445330E+02  -0.169714E+03   0.533758E+06   0.228590E+03
   731   0.264039E+04   0.442448E+02  -0.170714E+03   0.532456E+06   0.229192E+03
   732   0.265111E+04   0.439537E+02  -0.171668E+03   0.531159E+06   0.229767E+03
   733   0.266201E+04   0.436559E+02  -0.172590E+03   0.529866E+06   0.230316E+03
   734   0.267295E+04   0.433538E+02  -0.173450E+03   0.528578E+06   0.230837E+03
   735   0.268399E+04   0.430458E+02  -0.174285E+03   0.527294E+06   0.231331E+03
   736   0.269499E+04   0.427335E+02  -0.175057E+03   0.526014E+06   0.231797E+03
   737   0.270616E+04   0.424177E+02  -0.175796E+03   0.524739E+06   0.232235E+03
   738   0.271729E+04   0.420976E+02  -0.176473E+03   0.523468E+06   0.232643E+03
   739   0.272851E+04   0.417724E+02  -0.177110E+03   0.522202E+06   0.233022E+03
   740   0.273977E+04   0.414431E+02  -0.177705E+03   0.520940E+06   0.233371E+03
   741   0.275112E+04   0.411088E+02  -0.178252E+03   0.519682E+06   0.233690E+03
   742   0.276249E+04   0.407733E+02  -0.178743E+03   0.518428E+06   0.233977E+03
   743   0.277389E+04   0.404343E+02  -0.179193E+03   0.517179E+06   0.234233E+03
   744   0.278538E+04   0.400905E+02  -0.179586E+03   0.515934E+06   0.234458E+03
   745   0.279681E+04   0.397434E+02  -0.179946E+03   0.514693E+06   0.234650E+03
   746   0.280819E+04   0.393936E+02  -0.180233E+03   0.513456E+06   0.234809E+03
   747   0.281959E+04   0.390397E+02  -0.180486E+03   0.512223E+06   0.234935E+03
   748   0.283107E+04   0.386841E+02  -0.180690E+03   0.510995E+06   0.235027E+03
   749   0.284257E+04   0.383237E+02  -0.180851E+03   0.509770E+06   0.235085E+03
   750   0.285401E+04   0.379623E+02  -0.180954E+03   0.508550E+06   0.235109E+03
   751   0.286546E+04   0.375976E+02  -0.181008E+03   0.507334E+06   0.235097E+03
   752   0.287692E+04   0.372320E+02  -0.181004E+03   0.506121E+06   0.235052E+03
   753   0.288832E+04   0.368625E+02  -0.180957E+03   0.504913E+06   0.234974E+03
   754   0.289965E+04   0.364922E+02  -0.180853E+03   0.503709E+06   0.234865E+03
   755   0.291106E+04   0.361196E+02  -0.180707E+03   0.502508E+06   0.234726E+03
   756   0.292226E+04   0.357454E+02  -0.180510E+03   0.501312E+06   0.234558E+03
   757   0.293360E+04   0.353705E+02  -0.180257E+03   0.500120E+06   0.234363E+03
   758   0.294473E+04   0.349934E+02  -0.179953E+03   0.498931E+06   0.234143E+03
   759   0.295593E+04   0.346150E+02  -0.179608E+03   0.497747E+06   0.233898E+03
   760   0.296698E+04   0.342359E+02  -0.179212E+03   0.496566E+06   0.233629E+03
   761   0.297796E+04   0.338563E+02  -0.178768E+03   0.495389E+06   0.233339E+03
   762   0.298900E+04   0.334762E+02  -0.178273E+03   0.494216E+06   0.233028E+03
   763   0.299982E+04   0.330964E+02  -0.177730E+03   0.493047E+06   0.232698E+03
   764   0.301063E+04   0.327154E+02  -0.177144E+03   0.491882E+06   0.232350E+03
   765   0.302129E+04   0.323340E+02  -0.176501E+03   0.490720E+06   0.231986E+03
   766   0.303194E+04   0.319538E+02  -0.175817E+03   0.489562E+06   0.231606E+03
   767   0.304243E+04   0.315740E+02  -0.175084E+03   0.488408E+06   0.231212E+03
   768   0.305283E+04   0.311940E+02  -0.174294E+03   0.487258E+06   0.230806E+03
   769   0.306315E+04   0.308137E+02  -0.173469E+03   0.486112E+06   0.230388E+03
   770   0.307330E+04   0.304356E+02  -0.172596E+03   0.484969E+06   0.229960E+03
   771   0.308336E+04   0.300580E+02  -0.171674E+03   0.483830E+06   0.229524E+03
   772   0.309326E+04   0.296819E+02  -0.170695E+03   0.482695E+06   0.229081E+03
   773   0.310306E+04   0.293073E+02  -0.169682E+03   0.481563E+06   0.228631E+03
   774   0.311270E+04   0.289341E+02  -0.168629E+03   0.480435E+06   0.228177E+03
   775   0.312231E+04   0.285625E+02  -0.167526E+03   0.479310E+06   0.227719E+03
   776   0.313161E+04   0.281932E+02  -0.166382E+03   0.478189E+06   0.227260E+03
   777   0.314080E+04   0.278256E+02  -0.165189E+03   0.477072E+06   0.226800E+03
   778   0.315005E+04   0.274604E+02  -0.163948E+03   0.475958E+06   0.226340E+03
   779   0.315889E+04   0.270977E+02  -0.162674E+03   0.474848E+06   0.225883E+03
   780   0.316764E+04   0.267359E+02  -0.161351E+03   0.473742E+06   0.225429E+03
   781   0.317627E+04   0.263790E+02  -0.159994E+03   0.472639E+06   0.224979E+03
   782   0.318466E+04   0.260239E+02  -0.158604E+03   0.471539E+06   0.224536E+03
   783   0.319294E+04   0.256722E+02  -0.157158E+03   0.470443E+06   0.224100E+03
   784   0.320103E+04   0.253240E+02  -0.155672E+03   0.469350E+06   0.223672E+03
   785   0.320887E+04   0.249784E+02  -0.154152E+03   0.468261E+06   0.223254E+03
   786   0.321659E+04   0.246364E+02  -0.152569E+03   0.467175E+06   0.222848E+03
   787   0.322406E+04   0.242987E+02  -0.150961E+03   0.466093E+06   0.222454E+03
   788   0.323133E+04   0.239639E+02  -0.149319E+03   0.465014E+06   0.222074E+03
   789   0.323842E+04   0.236319E+02  -0.147645E+03   0.463939E+06   0.221710E+03
   790   0.324539E+04   0.233066E+02  -0.145923E+03   0.462866E+06   0.221362E+03
   791   0.325209E+04   0.229844E+02  -0.144160E+03   0.461798E+06   0.221032E+03
   792   0.325860E+04   0.226674E+02  -0.142372E+03   0.460732E+06   0.220721E+03
   793   0.326484E+04   0.223557E+02  -0.140536E+03   0.459670E+06   0.220431E+03
   794   0.327081E+04   0.220486E+02  -0.138675E+03   0.458611E+06   0.220162E+03
   795   0.327658E+04   0.217454E+02  -0.136774E+03   0.457555E+06   0.219917E+03
   796   0.328230E+04   0.214484E+02  -0.134848E+03   0.456503E+06   0.219696E+03
   797   0.328760E+04   0.211554E+02  -0.132882E+03   0.455454E+06   0.219502E+03
   798   0.329269E+04   0.208687E+02  -0.130890E+03   0.454408E+06   0.219334E+03
   799   0.329758E+04   0.205876E+02  -0.128867E+03   0.453365E+06   0.219195E+03
   800   0.330227E+04   0.203113E+02  -0.126810E+03   0.452325E+06   0.219086E+03
   801   0.330668E+04   0.200415E+02  -0.124730E+03   0.451289E+06   0.219008E+03
   802   0.331073E+04   0.197773E+02  -0.122602E+03   0.450256E+06   0.218959E+03
   803   0.331472E+04   0.195181E+02  -0.120464E+03   0.449226E+06   0.218937E+03
   804   0.331835E+04   0.192661E+02  -0.118288E+03   0.448199E+06   0.218942E+03
   805   0.332185E+04   0.190199E+02  -0.116088E+03   0.447175E+06   0.218970E+03
   806   0.332500E+04   0.187795E+02  -0.113864E+03   0.446154E+06   0.219021E+03
   807   0.332786E+04   0.185463E+02  -0.111617E+03   0.445136E+06   0.219093E+03
   808   0.333044E+04   0.183197E+02  -0.109339E+03   0.444122E+06   0.219183E+03
   809   0.333289E+04   0.180997E+02  -0.107045E+03   0.443110E+06   0.219290E+03
   810   0.333498E+04   0.178863E+02  -0.104722E+03   0.442102E+06   0.219413E+03
   811   0.333678E+04   0.176796E+02  -0.102377E+03   0.441096E+06   0.219549E+03
   812   0.333838E+04   0.174810E+02  -0.100015E+03   0.440094E+06   0.219697E+03
   813   0.333969E+04   0.172876E+02  -0.976357E+02   0.439095E+06   0.219854E+03
   814   0.334086E+04   0.171023E+02  -0.952369E+02   0.438098E+06   0.220020E+03
   815   0.334168E+04   0.169238E+02  -0.928212E+02   0.437105E+06   0.220193E+03
   816   0.334213E+04   0.167528E+02  -0.903887E+02   0.436114E+06   0.220370E+03
   817   0.334238E+04   0.165886E+02  -0.879406E+02   0.435127E+06   0.220550E+03
   818   0.334249E+04   0.164327E+02  -0.854777E+02   0.434142E+06   0.220730E+03
   819   0.334223E+04   0.162835E+02  -0.830012E+02   0.433161E+06   0.220911E+03
   820   0.334177E+04   0.161420E+02  -0.805112E+02   0.432182E+06   0.221089E+03
   821   0.334094E+04   0.160073E+02  -0.780109E+02   0.431207E+06   0.221262E+03
   822   0.333990E+04   0.158817E+02  -0.754991E+02   0.430234E+06   0.221430E+03
   823   0.333858E+04   0.157631E+02  -0.729769E+02   0.429264E+06   0.221590E+03
   824   0.333689E+04   0.156529E+02  -0.704451E+02   0.428297E+06   0.221740E+03
   825   0.333506E+04   0.155496E+02  -0.679063E+02   0.427332E+06   0.221879E+03
   826   0.333287E+04   0.154555E+02  -0.653600E+02   0.426371E+06   0.222005E+03
   827   0.333040E+04   0.153684E+02  -0.628086E+02   0.425413E+06   0.222117E+03
   828   0.332778E+04   0.152899E+02  -0.602518E+02   0.424457E+06   0.222211E+03
   829   0.332480E+04   0.152198E+02  -0.576911E+02   0.423504E+06   0.222288E+03
   830   0.332160E+04   0.151576E+02  -0.551290E+02   0.422554E+06   0.222344E+03
   831   0.331811E+04   0.151032E+02  -0.525645E+02   0.421606E+06   0.222378E+03
   832   0.331434E+04   0.150567E+02  -0.499991E+02   0.420662E+06   0.222388E+03
   833   0.331035E+04   0.150188E+02  -0.474338E+02   0.419720E+06   0.222374E+03
   834   0.330599E+04   0.149888E+02  -0.448690E+02   0.418781E+06   0.222331E+03
   835   0.330149E+04   0.149683E+02  -0.423063E+02   0.417845E+06   0.222260E+03
   836   0.329655E+04   0.149549E+02  -0.397460E+02   0.416911E+06   0.222159E+03
   837   0.329147E+04   0.149502E+02  -0.371898E+02   0.415980E+06   0.222024E+03
   838   0.328609E+04   0.149543E+02  -0.346380E+02   0.415052E+06   0.221856E+03
   839   0.328035E+04   0.149664E+02  -0.320909E+02   0.414127E+06   0.221651E+03
   840   0.327447E+04   0.149880E+02  -0.295508E+02   0.413204E+06   0.221408E+03
   841   0.326829E+04   0.150170E+02  -0.270196E+02   0.412284E+06   0.221126E+03
   842   0.326182E+04   0.150540E+02  -0.244945E+02   0.411366E+06   0.220803E+03
   843   0.325514E+04   0.150999E+02  -0.219816E+02   0.410451E+06   0.220436E+03
   844   0.324808E+04   0.151547E+02  -0.194777E+02   0.409539E+06   0.220025E+03
   845   0.324088E+04   0.152168E+02  -0.169858E+02   0.408629E+06   0.219566E+03
   846   0.323346E+04   0.152894E+02  -0.145067E+02   0.407722E+06   0.219060E+03
   847   0.322581E+04   0.153687E+02  -0.120404E+02   0.406817E+06   0.218503E+03
   848   0.321788E+04   0.154570E+02  -0.958904E+01   0.405915E+06   0.217894E+03
   849   0.320957E+04   0.155535E+02  -0.715229E+01   0.405016E+06   0.217231E+03
   850   0.320119E+04   0.156590E+02  -0.473149E+01   0.404119E+06   0.216513E+03
   851   0.319245E+04   0.157728E+02  -0.232747E+01   0.403225E+06   0.215738E+03
   852   0.318348E+04   0.158957E+02   0.591832E-01   0.402333E+06   0.214908E+03
   853   0.317429E+04   0.160260E+02   0.242754E+01   0.401444E+06   0.214024E+03
   854   0.316481E+04   0.161652E+02   0.477601E+01   0.400557E+06   0.213088E+03
   855   0.315504E+04   0.163127E+02   0.710538E+01   0.399673E+06   0.212101E+03
   856   0.314520E+04   0.164668E+02   0.941361E+01   0.398791E+06   0.211067E+03
   857   0.313500E+04   0.166299E+02   0.116998E+02   0.397911E+06   0.209985E+03
   858   0.312458E+04   0.168025E+02   0.139637E+02   0.397035E+06   0.208859E+03
   859   0.311395E+04   0.169802E+02   0.162060E+02   0.396160E+06   0.207689E+03
   860   0.310318E+04   0.171667E+02   0.184234E+02   0.395288E+06   0.206478E+03
   861   0.309212E+04   0.173613E+02   0.206158E+02   0.394419E+06   0.205227E+03
   862   0.308086E+04   0.175631E+02   0.227837E+02   0.393551E+06   0.203939E+03
   863   0.306938E+04   0.177729E+02   0.249248E+02   0.392687E+06   0.202614E+03
   864   0.305770E+04   0.179892E+02   0.270396E+02   0.391824E+06   0.201255E+03
   865   0.304566E+04   0.182134E+02   0.291257E+02   0.390964E+06   0.199863E+03
   866   0.303378E+04   0.184447E+02   0.311837E+02   0.390107E+06   0.198441E+03
   867   0.302148E+04   0.186840E+02   0.332126E+02   0.389252E+06   0.196990E+03
   868   0.300905E+04   0.189296E+02   0.352122E+02   0.388399E+06   0.195511E+03
   869   0.299641E+04   0.191823E+02   0.371817E+02   0.387549E+06   0.194007E+03
   870   0.298358E+04   0.194413E+02   0.391201E+02   0.386701E+06   0.192479E+03
   871   0.297061E+04   0.197073E+02   0.410265E+02   0.385855E+06   0.190929E+03
