#    L    TT             EE             BB             TE          
    91   0.320947E+04   0.825870E+00   0.125363E-01  -0.231526E+02
    92   0.324778E+04   0.845610E+00   0.125155E-01  -0.239695E+02
    93   0.328646E+04   0.865312E+00   0.124890E-01  -0.247927E+02
    94   0.332527E+04   0.884934E+00   0.124570E-01  -0.256204E+02
    95   0.336445E+04   0.904473E+00   0.124197E-01  -0.264533E+02
    96   0.340369E+04   0.923910E+00   0.123770E-01  -0.272905E+02
    97   0.344344E+04   0.943225E+00   0.123293E-01  -0.281311E+02
    98   0.348348E+04   0.962408E+00   0.122765E-01  -0.289727E+02
    99   0.352365E+04   0.981417E+00   0.122188E-01  -0.298183E+02
   100   0.356420E+04   0.100025E+01   0.121563E-01  -0.306632E+02
   101   0.360495E+04   0.101896E+01   0.120892E-01  -0.315103E+02
   102   0.364630E+04   0.103739E+01   0.120176E-01  -0.323571E+02
   103   0.368764E+04   0.105562E+01   0.119415E-01  -0.332044E+02
   104   0.372927E+04   0.107363E+01   0.118611E-01  -0.340490E+02
   105   0.377111E+04   0.109137E+01   0.117765E-01  -0.348922E+02
   106   0.381325E+04   0.110888E+01   0.116879E-01  -0.357332E+02
   107   0.385539E+04   0.112602E+01   0.115953E-01  -0.365704E+02
   108   0.389796E+04   0.114287E+01   0.114989E-01  -0.374044E+02
   109   0.394076E+04   0.115933E+01   0.113988E-01  -0.382335E+02
   110   0.398370E+04   0.117542E+01   0.112951E-01  -0.390562E+02
   111   0.402686E+04   0.119119E+01   0.111879E-01  -0.398738E+02
   112   0.407024E+04   0.120657E+01   0.110774E-01  -0.406854E+02
   113   0.411390E+04   0.122156E+01   0.109638E-01  -0.414892E+02
   114   0.415769E+04   0.123609E+01   0.108472E-01  -0.422844E+02
   115   0.420177E+04   0.125028E+01   0.107277E-01  -0.430708E+02
   116   0.424589E+04   0.126393E+01   0.106056E-01  -0.438474E+02
   117   0.429035E+04   0.127711E+01   0.104809E-01  -0.446132E+02
   118   0.433501E+04   0.128994E+01   0.103538E-01  -0.453690E+02
   119   0.437970E+04   0.130230E+01   0.102245E-01  -0.461121E+02
   120   0.442457E+04   0.131402E+01   0.100932E-01  -0.468425E+02
   121   0.446947E+04   0.132540E+01   0.995990E-02  -0.475599E+02
   122   0.451447E+04   0.133614E+01   0.982487E-02  -0.482634E+02
   123   0.455956E+04   0.134631E+01   0.968823E-02  -0.489528E+02
