#    L    TT             EE             BB             TE          
   282   0.613226E+04   0.804709E+01   0.415042E-01   0.140066E+03
   283   0.609192E+04   0.824399E+01   0.417447E-01   0.141306E+03
   284   0.605129E+04   0.844327E+01   0.419842E-01   0.142508E+03
   285   0.601035E+04   0.864492E+01   0.422227E-01   0.143670E+03
   286   0.596905E+04   0.884878E+01   0.424601E-01   0.144785E+03
   287   0.592745E+04   0.905485E+01   0.426965E-01   0.145868E+03
   288   0.588563E+04   0.926313E+01   0.429318E-01   0.146904E+03
   289   0.584353E+04   0.947352E+01   0.431660E-01   0.147901E+03
   290   0.580123E+04   0.968589E+01   0.433991E-01   0.148857E+03
   291   0.575871E+04   0.990095E+01   0.436311E-01   0.149758E+03
   292   0.571570E+04   0.101176E+02   0.438620E-01   0.150626E+03
   293   0.567279E+04   0.103355E+02   0.440917E-01   0.151438E+03
   294   0.562954E+04   0.105560E+02   0.443203E-01   0.152217E+03
   295   0.558631E+04   0.107777E+02   0.445478E-01   0.152941E+03
   296   0.554275E+04   0.110021E+02   0.447741E-01   0.153623E+03
   297   0.549908E+04   0.112270E+02   0.449992E-01   0.154264E+03
   298   0.545516E+04   0.114545E+02   0.452232E-01   0.154848E+03
   299   0.541120E+04   0.116839E+02   0.454460E-01   0.155384E+03
   300   0.536707E+04   0.119137E+02   0.456675E-01   0.155870E+03
   301   0.532284E+04   0.121454E+02   0.458879E-01   0.156314E+03
   302   0.527860E+04   0.123782E+02   0.461071E-01   0.156715E+03
   303   0.523426E+04   0.126129E+02   0.463251E-01   0.157061E+03
   304   0.518983E+04   0.128495E+02   0.465419E-01   0.157349E+03
   305   0.514540E+04   0.130863E+02   0.467574E-01   0.157596E+03
   306   0.510088E+04   0.133242E+02   0.469718E-01   0.157793E+03
   307   0.505635E+04   0.135631E+02   0.471849E-01   0.157934E+03
   308   0.501182E+04   0.138045E+02   0.473968E-01   0.158040E+03
   309   0.496737E+04   0.140454E+02   0.476075E-01   0.158083E+03
   310   0.492285E+04   0.142864E+02   0.478169E-01   0.158084E+03
   311   0.487841E+04   0.145299E+02   0.480251E-01   0.158029E+03
   312   0.483405E+04   0.147728E+02   0.482321E-01   0.157933E+03
   313   0.478970E+04   0.150166E+02   0.484379E-01   0.157780E+03
   314   0.474545E+04   0.152612E+02   0.486424E-01   0.157586E+03
   315   0.470128E+04   0.155052E+02   0.488457E-01   0.157335E+03
   316   0.465721E+04   0.157499E+02   0.490478E-01   0.157036E+03
   317   0.461324E+04   0.159940E+02   0.492487E-01   0.156689E+03
   318   0.456937E+04   0.162396E+02   0.494484E-01   0.156293E+03
   319   0.452567E+04   0.164844E+02   0.496469E-01   0.155849E+03
   320   0.448216E+04   0.167293E+02   0.498443E-01   0.155363E+03
   321   0.443876E+04   0.169748E+02   0.500404E-01   0.154822E+03
   322   0.439554E+04   0.172187E+02   0.502354E-01   0.154233E+03
   323   0.435251E+04   0.174626E+02   0.504292E-01   0.153595E+03
   324   0.430968E+04   0.177071E+02   0.506218E-01   0.152902E+03
   325   0.426711E+04   0.179485E+02   0.508134E-01   0.152175E+03
   326   0.422467E+04   0.181912E+02   0.510038E-01   0.151386E+03
   327   0.418250E+04   0.184330E+02   0.511931E-01   0.150556E+03
   328   0.414061E+04   0.186731E+02   0.513813E-01   0.149685E+03
   329   0.409893E+04   0.189130E+02   0.515684E-01   0.148759E+03
   330   0.405753E+04   0.191512E+02   0.517545E-01   0.147785E+03
   331   0.401649E+04   0.193883E+02   0.519396E-01   0.146771E+03
   332   0.397567E+04   0.196252E+02   0.521237E-01   0.145717E+03
   333   0.393513E+04   0.198602E+02   0.523067E-01   0.144615E+03
   334   0.389497E+04   0.200942E+02   0.524888E-01   0.143465E+03
   335   0.385503E+04   0.203256E+02   0.526700E-01   0.142268E+03
   336   0.381546E+04   0.205559E+02   0.528502E-01   0.141030E+03
   337   0.377627E+04   0.207850E+02   0.530295E-01   0.139738E+03
   338   0.373739E+04   0.210115E+02   0.532080E-01   0.138413E+03
   339   0.369896E+04   0.212375E+02   0.533856E-01   0.137040E+03
   340   0.366084E+04   0.214608E+02   0.535624E-01   0.135636E+03
   341   0.362304E+04   0.216815E+02   0.537384E-01   0.134176E+03
