#    L    TT             EE             BB             TE          
    91   0.103556E+05   0.266352E+01   0.510800E-01  -0.735897E+02
    92   0.104813E+05   0.272762E+01   0.519579E-01  -0.762297E+02
    93   0.106079E+05   0.279160E+01   0.528414E-01  -0.788890E+02
    94   0.107353E+05   0.285537E+01   0.537306E-01  -0.815643E+02
    95   0.108636E+05   0.291890E+01   0.546257E-01  -0.842548E+02
    96   0.109926E+05   0.298212E+01   0.555268E-01  -0.869581E+02
    97   0.111226E+05   0.304497E+01   0.564342E-01  -0.896717E+02
    98   0.112535E+05   0.310740E+01   0.573480E-01  -0.923917E+02
    99   0.113851E+05   0.316933E+01   0.582684E-01  -0.951196E+02
   100   0.115176E+05   0.323071E+01   0.591956E-01  -0.978492E+02
   101   0.116508E+05   0.329157E+01   0.601296E-01  -0.100582E+03
   102   0.117852E+05   0.335169E+01   0.610708E-01  -0.103314E+03
   103   0.119200E+05   0.341112E+01   0.620193E-01  -0.106044E+03
   104   0.120557E+05   0.346981E+01   0.629753E-01  -0.108767E+03
   105   0.121920E+05   0.352764E+01   0.639389E-01  -0.111484E+03
   106   0.123292E+05   0.358465E+01   0.649104E-01  -0.114193E+03
   107   0.124668E+05   0.364063E+01   0.658899E-01  -0.116889E+03
   108   0.126054E+05   0.369561E+01   0.668777E-01  -0.119572E+03
   109   0.127446E+05   0.374949E+01   0.678738E-01  -0.122239E+03
   110   0.128845E+05   0.380221E+01   0.688786E-01  -0.124887E+03
   111   0.130250E+05   0.385380E+01   0.698921E-01  -0.127516E+03
   112   0.131661E+05   0.390417E+01   0.709147E-01  -0.130123E+03
   113   0.133079E+05   0.395327E+01   0.719465E-01  -0.132704E+03
   114   0.134503E+05   0.400101E+01   0.729878E-01  -0.135258E+03
   115   0.135932E+05   0.404750E+01   0.740387E-01  -0.137783E+03
   116   0.137366E+05   0.409249E+01   0.750996E-01  -0.140275E+03
   117   0.138805E+05   0.413602E+01   0.761707E-01  -0.142733E+03
   118   0.140249E+05   0.417822E+01   0.772521E-01  -0.145155E+03
   119   0.141696E+05   0.421890E+01   0.783442E-01  -0.147538E+03
   120   0.143147E+05   0.425788E+01   0.794471E-01  -0.149879E+03
   121   0.144599E+05   0.429544E+01   0.805610E-01  -0.152176E+03
   122   0.146055E+05   0.433124E+01   0.816863E-01  -0.154429E+03
   123   0.147512E+05   0.436533E+01   0.828231E-01  -0.156633E+03
   124   0.148971E+05   0.439775E+01   0.839717E-01  -0.158786E+03
   125   0.150432E+05   0.442840E+01   0.851323E-01  -0.160886E+03
   126   0.151893E+05   0.445732E+01   0.863052E-01  -0.162932E+03
   127   0.153355E+05   0.448434E+01   0.874906E-01  -0.164921E+03
   128   0.154817E+05   0.450958E+01   0.886886E-01  -0.166851E+03
   129   0.156278E+05   0.453284E+01   0.898997E-01  -0.168719E+03
   130   0.157740E+05   0.455412E+01   0.911240E-01  -0.170522E+03
   131   0.159200E+05   0.457352E+01   0.923617E-01  -0.172261E+03
   132   0.160660E+05   0.459091E+01   0.936130E-01  -0.173931E+03
   133   0.162117E+05   0.460635E+01   0.948782E-01  -0.175532E+03
   134   0.163572E+05   0.461987E+01   0.961574E-01  -0.177060E+03
   135   0.165026E+05   0.463138E+01   0.974509E-01  -0.178514E+03
   136   0.166475E+05   0.464090E+01   0.987588E-01  -0.179892E+03
   137   0.167922E+05   0.464851E+01   0.100081E+00  -0.181193E+03
   138   0.169365E+05   0.465413E+01   0.101419E+00  -0.182414E+03
   139   0.170803E+05   0.465793E+01   0.102771E+00  -0.183554E+03
   140   0.172238E+05   0.465968E+01   0.104139E+00  -0.184612E+03
   141   0.173667E+05   0.465947E+01   0.105522E+00  -0.185583E+03
   142   0.175092E+05   0.465738E+01   0.106921E+00  -0.186469E+03
   143   0.176512E+05   0.465341E+01   0.108335E+00  -0.187267E+03
   144   0.177926E+05   0.464750E+01   0.109766E+00  -0.187975E+03
   145   0.179333E+05   0.463979E+01   0.111213E+00  -0.188591E+03
   146   0.180735E+05   0.463008E+01   0.112676E+00  -0.189114E+03
   147   0.182129E+05   0.461859E+01   0.114156E+00  -0.189540E+03
   148   0.183515E+05   0.460518E+01   0.115652E+00  -0.189871E+03
   149   0.184895E+05   0.458993E+01   0.117165E+00  -0.190103E+03
   150   0.186266E+05   0.457292E+01   0.118696E+00  -0.190233E+03
   151   0.187629E+05   0.455409E+01   0.120243E+00  -0.190262E+03
   152   0.188982E+05   0.453342E+01   0.121809E+00  -0.190189E+03
   153   0.190327E+05   0.451111E+01   0.123391E+00  -0.190010E+03
   154   0.191662E+05   0.448722E+01   0.124991E+00  -0.189728E+03
   155   0.192988E+05   0.446181E+01   0.126609E+00  -0.189342E+03
   156   0.194302E+05   0.443492E+01   0.128244E+00  -0.188851E+03
