#    L    TT             EE             BB             TE          
   129   0.156231E+05   0.451820E+01   0.822204E-01  -0.168518E+03
   130   0.157694E+05   0.453961E+01   0.835686E-01  -0.170328E+03
   131   0.159157E+05   0.455915E+01   0.849306E-01  -0.172074E+03
   132   0.160619E+05   0.457667E+01   0.863065E-01  -0.173751E+03
   133   0.162078E+05   0.459226E+01   0.876963E-01  -0.175359E+03
   134   0.163536E+05   0.460593E+01   0.891002E-01  -0.176894E+03
   135   0.164991E+05   0.461759E+01   0.905184E-01  -0.178356E+03
   136   0.166442E+05   0.462727E+01   0.919508E-01  -0.179740E+03
   137   0.167891E+05   0.463504E+01   0.933976E-01  -0.181047E+03
   138   0.169336E+05   0.464082E+01   0.948589E-01  -0.182275E+03
   139   0.170775E+05   0.464479E+01   0.963348E-01  -0.183422E+03
   140   0.172212E+05   0.464671E+01   0.978254E-01  -0.184486E+03
   141   0.173642E+05   0.464667E+01   0.993308E-01  -0.185464E+03
   142   0.175069E+05   0.464475E+01   0.100851E+00  -0.186355E+03
   143   0.176490E+05   0.464095E+01   0.102386E+00  -0.187159E+03
   144   0.177905E+05   0.463521E+01   0.103937E+00  -0.187873E+03
   145   0.179313E+05   0.462769E+01   0.105502E+00  -0.188495E+03
   146   0.180717E+05   0.461816E+01   0.107083E+00  -0.189024E+03
   147   0.182111E+05   0.460685E+01   0.108679E+00  -0.189456E+03
   148   0.183499E+05   0.459362E+01   0.110291E+00  -0.189792E+03
   149   0.184880E+05   0.457856E+01   0.111918E+00  -0.190030E+03
   150   0.186252E+05   0.456173E+01   0.113560E+00  -0.190165E+03
   151   0.187615E+05   0.454309E+01   0.115218E+00  -0.190199E+03
   152   0.188969E+05   0.452260E+01   0.116892E+00  -0.190130E+03
   153   0.190315E+05   0.450048E+01   0.118582E+00  -0.189957E+03
   154   0.191651E+05   0.447678E+01   0.120288E+00  -0.189679E+03
   155   0.192977E+05   0.445155E+01   0.122009E+00  -0.189297E+03
   156   0.194291E+05   0.442485E+01   0.123746E+00  -0.188810E+03
   157   0.195596E+05   0.439675E+01   0.125500E+00  -0.188217E+03
   158   0.196890E+05   0.436737E+01   0.127269E+00  -0.187516E+03
   159   0.198172E+05   0.433661E+01   0.129055E+00  -0.186709E+03
   160   0.199443E+05   0.430470E+01   0.130856E+00  -0.185793E+03
   161   0.200702E+05   0.427175E+01   0.132674E+00  -0.184770E+03
   162   0.201948E+05   0.423767E+01   0.134508E+00  -0.183638E+03
   163   0.203183E+05   0.420260E+01   0.136358E+00  -0.182396E+03
   164   0.204404E+05   0.416667E+01   0.138224E+00  -0.181046E+03
   165   0.205612E+05   0.412986E+01   0.140107E+00  -0.179584E+03
   166   0.206806E+05   0.409238E+01   0.142005E+00  -0.178012E+03
   167   0.207987E+05   0.405405E+01   0.143920E+00  -0.176330E+03
   168   0.209152E+05   0.401531E+01   0.145851E+00  -0.174535E+03
   169   0.210302E+05   0.397592E+01   0.147798E+00  -0.172627E+03
   170   0.211438E+05   0.393615E+01   0.149762E+00  -0.170608E+03
   171   0.212556E+05   0.389607E+01   0.151741E+00  -0.168474E+03
   172   0.213658E+05   0.385565E+01   0.153736E+00  -0.166227E+03
   173   0.214743E+05   0.381494E+01   0.155748E+00  -0.163866E+03
   174   0.215812E+05   0.377432E+01   0.157775E+00  -0.161391E+03
   175   0.216864E+05   0.373352E+01   0.159819E+00  -0.158801E+03
   176   0.217896E+05   0.369284E+01   0.161878E+00  -0.156096E+03
   177   0.218911E+05   0.365231E+01   0.163953E+00  -0.153277E+03
   178   0.219908E+05   0.361227E+01   0.166044E+00  -0.150343E+03
   179   0.220885E+05   0.357253E+01   0.168150E+00  -0.147296E+03
   180   0.221845E+05   0.353342E+01   0.170272E+00  -0.144137E+03
   181   0.222785E+05   0.349507E+01   0.172410E+00  -0.140867E+03
   182   0.223704E+05   0.345765E+01   0.174563E+00  -0.137485E+03
   183   0.224604E+05   0.342120E+01   0.176731E+00  -0.133993E+03
   184   0.225484E+05   0.338592E+01   0.178914E+00  -0.130391E+03
   185   0.226343E+05   0.335206E+01   0.181112E+00  -0.126682E+03
   186   0.227179E+05   0.331958E+01   0.183326E+00  -0.122863E+03
   187   0.227996E+05   0.328876E+01   0.185554E+00  -0.118936E+03
   188   0.228792E+05   0.325967E+01   0.187797E+00  -0.114904E+03
   189   0.229565E+05   0.323248E+01   0.190054E+00  -0.110765E+03
   190   0.230319E+05   0.320734E+01   0.192326E+00  -0.106523E+03
   191   0.231047E+05   0.318439E+01   0.194612E+00  -0.102174E+03
   192   0.231754E+05   0.316376E+01   0.196912E+00  -0.977225E+02
   193   0.232436E+05   0.314560E+01   0.199226E+00  -0.931697E+02
   194   0.233098E+05   0.313006E+01   0.201554E+00  -0.885141E+02
   195   0.233735E+05   0.311728E+01   0.203895E+00  -0.837585E+02
   196   0.234347E+05   0.310741E+01   0.206250E+00  -0.789026E+02
   197   0.234936E+05   0.310061E+01   0.208618E+00  -0.739487E+02
   198   0.235501E+05   0.309701E+01   0.210999E+00  -0.688964E+02
   199   0.236042E+05   0.309675E+01   0.213394E+00  -0.637472E+02
   200   0.236558E+05   0.309998E+01   0.215800E+00  -0.585023E+02
   201   0.237048E+05   0.310686E+01   0.218220E+00  -0.531617E+02
   202   0.237513E+05   0.311749E+01   0.220651E+00  -0.477291E+02
   203   0.237953E+05   0.313205E+01   0.223095E+00  -0.422057E+02
   204   0.238366E+05   0.315064E+01   0.225550E+00  -0.365968E+02
   205   0.238755E+05   0.317342E+01   0.228018E+00  -0.309023E+02
   206   0.239117E+05   0.320052E+01   0.230496E+00  -0.251258E+02
   207   0.239455E+05   0.323206E+01   0.232986E+00  -0.192699E+02
   208   0.239765E+05   0.326819E+01   0.235487E+00  -0.133372E+02
   209   0.240050E+05   0.330904E+01   0.237998E+00  -0.733046E+01
   210   0.240310E+05   0.335474E+01   0.240520E+00  -0.125264E+01
   211   0.240544E+05   0.340544E+01   0.243053E+00   0.489396E+01
   212   0.240751E+05   0.346126E+01   0.245595E+00   0.111062E+02
   213   0.240934E+05   0.352233E+01   0.248147E+00   0.173820E+02
   214   0.241091E+05   0.358876E+01   0.250708E+00   0.237179E+02
   215   0.241222E+05   0.366083E+01   0.253279E+00   0.301110E+02
   216   0.241328E+05   0.373844E+01   0.255859E+00   0.365596E+02
   217   0.241409E+05   0.382187E+01   0.258447E+00   0.430595E+02
   218   0.241464E+05   0.391120E+01   0.261044E+00   0.496088E+02
   219   0.241494E+05   0.400652E+01   0.263648E+00   0.562063E+02
   220   0.241498E+05   0.410810E+01   0.266261E+00   0.628453E+02
   221   0.241478E+05   0.421593E+01   0.268881E+00   0.695259E+02
   222   0.241432E+05   0.433028E+01   0.271509E+00   0.762445E+02
   223   0.241360E+05   0.445117E+01   0.274143E+00   0.829995E+02
   224   0.241265E+05   0.457868E+01   0.276784E+00   0.897852E+02
   225   0.241143E+05   0.471307E+01   0.279432E+00   0.966023E+02
   226   0.240997E+05   0.485443E+01   0.282085E+00   0.103445E+03
   227   0.240825E+05   0.500285E+01   0.284745E+00   0.110312E+03
   228   0.240628E+05   0.515844E+01   0.287409E+00   0.117201E+03
   229   0.240407E+05   0.532135E+01   0.290079E+00   0.124108E+03
   230   0.240161E+05   0.549170E+01   0.292754E+00   0.131030E+03
   231   0.239888E+05   0.566964E+01   0.295433E+00   0.137966E+03
   232   0.239592E+05   0.585519E+01   0.298116E+00   0.144911E+03
   233   0.239271E+05   0.604869E+01   0.300804E+00   0.151863E+03
   234   0.238923E+05   0.625006E+01   0.303494E+00   0.158819E+03
   235   0.238552E+05   0.645949E+01   0.306188E+00   0.165776E+03
   236   0.238155E+05   0.667706E+01   0.308885E+00   0.172732E+03
   237   0.237734E+05   0.690295E+01   0.311584E+00   0.179684E+03
   238   0.237288E+05   0.713732E+01   0.314286E+00   0.186628E+03
   239   0.236818E+05   0.738012E+01   0.316989E+00   0.193563E+03
   240   0.236322E+05   0.763153E+01   0.319694E+00   0.200483E+03
   241   0.235803E+05   0.789177E+01   0.322400E+00   0.207388E+03
   242   0.235260E+05   0.816081E+01   0.325107E+00   0.214275E+03
   243   0.234692E+05   0.843887E+01   0.327814E+00   0.221140E+03
   244   0.234100E+05   0.872599E+01   0.330522E+00   0.227981E+03
   245   0.233483E+05   0.902233E+01   0.333229E+00   0.234794E+03
   246   0.232843E+05   0.932798E+01   0.335936E+00   0.241578E+03
   247   0.232179E+05   0.964297E+01   0.338642E+00   0.248329E+03
   248   0.231491E+05   0.996776E+01   0.341347E+00   0.255044E+03
   249   0.230780E+05   0.103019E+02   0.344051E+00   0.261721E+03
   250   0.230044E+05   0.106460E+02   0.346753E+00   0.268356E+03
   251   0.229287E+05   0.109998E+02   0.349452E+00   0.274948E+03
   252   0.228504E+05   0.113634E+02   0.352150E+00   0.281493E+03
   253   0.227701E+05   0.117366E+02   0.354844E+00   0.287988E+03
   254   0.226875E+05   0.121195E+02   0.357535E+00   0.294432E+03
   255   0.226026E+05   0.125119E+02   0.360223E+00   0.300822E+03
   256   0.225157E+05   0.129139E+02   0.362908E+00   0.307156E+03
   257   0.224267E+05   0.133251E+02   0.365588E+00   0.313424E+03
   258   0.223356E+05   0.137457E+02   0.368264E+00   0.319638E+03
   259   0.222425E+05   0.141756E+02   0.370935E+00   0.325780E+03
   260   0.221475E+05   0.146147E+02   0.373601E+00   0.331864E+03
   261   0.220505E+05   0.150627E+02   0.376263E+00   0.337864E+03
   262   0.219515E+05   0.155199E+02   0.378918E+00   0.343803E+03
   263   0.218509E+05   0.159859E+02   0.381568E+00   0.349670E+03
   264   0.217484E+05   0.164607E+02   0.384212E+00   0.355456E+03
   265   0.216440E+05   0.169443E+02   0.386849E+00   0.361153E+03
   266   0.215380E+05   0.174366E+02   0.389480E+00   0.366779E+03
   267   0.214302E+05   0.179373E+02   0.392104E+00   0.372312E+03
   268   0.213208E+05   0.184468E+02   0.394721E+00   0.377764E+03
   269   0.212096E+05   0.189645E+02   0.397331E+00   0.383126E+03
   270   0.210970E+05   0.194904E+02   0.399932E+00   0.388396E+03
   271   0.209829E+05   0.200246E+02   0.402526E+00   0.393573E+03
   272   0.208673E+05   0.205671E+02   0.405112E+00   0.398646E+03
   273   0.207503E+05   0.211172E+02   0.407689E+00   0.403630E+03
   274   0.206319E+05   0.216756E+02   0.410258E+00   0.408500E+03
   275   0.205121E+05   0.222416E+02   0.412818E+00   0.413276E+03
   276   0.203911E+05   0.228153E+02   0.415369E+00   0.417935E+03
   277   0.202688E+05   0.233968E+02   0.417911E+00   0.422497E+03
   278   0.201452E+05   0.239857E+02   0.420443E+00   0.426937E+03
   279   0.200205E+05   0.245820E+02   0.422966E+00   0.431262E+03
   280   0.198946E+05   0.251856E+02   0.425479E+00   0.435484E+03
   281   0.197678E+05   0.257965E+02   0.427982E+00   0.439580E+03
   282   0.196397E+05   0.264143E+02   0.430475E+00   0.443555E+03
   283   0.195108E+05   0.270392E+02   0.432957E+00   0.447406E+03
   284   0.193808E+05   0.276710E+02   0.435429E+00   0.451134E+03
   285   0.192500E+05   0.283097E+02   0.437890E+00   0.454734E+03
   286   0.191182E+05   0.289550E+02   0.440341E+00   0.458200E+03
   287   0.189855E+05   0.296068E+02   0.442780E+00   0.461542E+03
   288   0.188521E+05   0.302651E+02   0.445209E+00   0.464746E+03
   289   0.187180E+05   0.309297E+02   0.447626E+00   0.467815E+03
   290   0.185831E+05   0.316004E+02   0.450031E+00   0.470750E+03
   291   0.184476E+05   0.322779E+02   0.452426E+00   0.473532E+03
   292   0.183112E+05   0.329610E+02   0.454808E+00   0.476183E+03
   293   0.181745E+05   0.336492E+02   0.457180E+00   0.478678E+03
   294   0.180371E+05   0.343440E+02   0.459539E+00   0.481038E+03
   295   0.178994E+05   0.350437E+02   0.461886E+00   0.483239E+03
   296   0.177610E+05   0.357499E+02   0.464222E+00   0.485293E+03
   297   0.176223E+05   0.364602E+02   0.466545E+00   0.487200E+03
   298   0.174831E+05   0.371768E+02   0.468857E+00   0.488942E+03
   299   0.173436E+05   0.378988E+02   0.471156E+00   0.490525E+03
   300   0.172038E+05   0.386247E+02   0.473443E+00   0.491947E+03
   301   0.170638E+05   0.393559E+02   0.475718E+00   0.493215E+03
   302   0.169236E+05   0.400914E+02   0.477980E+00   0.494328E+03
   303   0.167832E+05   0.408318E+02   0.480231E+00   0.495273E+03
   304   0.166426E+05   0.415767E+02   0.482468E+00   0.496050E+03
   305   0.165019E+05   0.423246E+02   0.484694E+00   0.496675E+03
   306   0.163612E+05   0.430758E+02   0.486907E+00   0.497141E+03
   307   0.162205E+05   0.438302E+02   0.489108E+00   0.497442E+03
   308   0.160797E+05   0.445890E+02   0.491297E+00   0.497600E+03
   309   0.159391E+05   0.453490E+02   0.493473E+00   0.497587E+03
   310   0.157986E+05   0.461106E+02   0.495637E+00   0.497426E+03
   311   0.156582E+05   0.468760E+02   0.497789E+00   0.497102E+03
   312   0.155180E+05   0.476418E+02   0.499928E+00   0.496632E+03
   313   0.153780E+05   0.484094E+02   0.502056E+00   0.496000E+03
   314   0.152382E+05   0.491785E+02   0.504171E+00   0.495223E+03
   315   0.150988E+05   0.499474E+02   0.506274E+00   0.494287E+03
   316   0.149597E+05   0.507173E+02   0.508365E+00   0.493199E+03
   317   0.148210E+05   0.514866E+02   0.510445E+00   0.491961E+03
   318   0.146826E+05   0.522571E+02   0.512512E+00   0.490573E+03
   319   0.145447E+05   0.530266E+02   0.514568E+00   0.489036E+03
   320   0.144074E+05   0.537954E+02   0.516613E+00   0.487358E+03
