#    L    TT             EE             TE             PP             TP          
   552   0.108032E+05   0.334992E+02   0.995262E+01   0.273737E+07   0.187912E+03
   553   0.107891E+05   0.340369E+02   0.149643E+02   0.272916E+07   0.192147E+03
   554   0.107740E+05   0.345989E+02   0.199130E+02   0.272099E+07   0.196212E+03
   555   0.107580E+05   0.351827E+02   0.247962E+02   0.271286E+07   0.200114E+03
   556   0.107411E+05   0.357889E+02   0.296124E+02   0.270475E+07   0.203857E+03
   557   0.107233E+05   0.364163E+02   0.343582E+02   0.269669E+07   0.207445E+03
   558   0.107046E+05   0.370664E+02   0.390326E+02   0.268865E+07   0.210884E+03
   559   0.106850E+05   0.377365E+02   0.436334E+02   0.268065E+07   0.214180E+03
   560   0.106647E+05   0.384271E+02   0.481575E+02   0.267268E+07   0.217335E+03
   561   0.106434E+05   0.391388E+02   0.526035E+02   0.266474E+07   0.220357E+03
   562   0.106214E+05   0.398712E+02   0.569689E+02   0.265684E+07   0.223249E+03
   563   0.105986E+05   0.406227E+02   0.612538E+02   0.264897E+07   0.226016E+03
   564   0.105751E+05   0.413953E+02   0.654514E+02   0.264113E+07   0.228664E+03
   565   0.105507E+05   0.421856E+02   0.695639E+02   0.263332E+07   0.231197E+03
   566   0.105257E+05   0.429956E+02   0.735867E+02   0.262555E+07   0.233620E+03
   567   0.104999E+05   0.438237E+02   0.775191E+02   0.261780E+07   0.235939E+03
   568   0.104734E+05   0.446710E+02   0.813581E+02   0.261009E+07   0.238157E+03
   569   0.104462E+05   0.455366E+02   0.851043E+02   0.260242E+07   0.240281E+03
   570   0.104184E+05   0.464194E+02   0.887510E+02   0.259477E+07   0.242314E+03
   571   0.103898E+05   0.473200E+02   0.922988E+02   0.258715E+07   0.244263E+03
   572   0.103607E+05   0.482372E+02   0.957463E+02   0.257957E+07   0.246131E+03
   573   0.103309E+05   0.491710E+02   0.990897E+02   0.257202E+07   0.247924E+03
   574   0.103006E+05   0.501218E+02   0.102329E+03   0.256449E+07   0.249646E+03
   575   0.102697E+05   0.510877E+02   0.105460E+03   0.255700E+07   0.251303E+03
   576   0.102382E+05   0.520702E+02   0.108483E+03   0.254954E+07   0.252900E+03
   577   0.102061E+05   0.530680E+02   0.111395E+03   0.254211E+07   0.254441E+03
   578   0.101736E+05   0.540804E+02   0.114194E+03   0.253471E+07   0.255931E+03
   579   0.101405E+05   0.551084E+02   0.116879E+03   0.252734E+07   0.257376E+03
   580   0.101070E+05   0.561504E+02   0.119446E+03   0.252001E+07   0.258779E+03
   581   0.100729E+05   0.572061E+02   0.121895E+03   0.251270E+07   0.260147E+03
   582   0.100384E+05   0.582759E+02   0.124224E+03   0.250542E+07   0.261484E+03
   583   0.100034E+05   0.593590E+02   0.126429E+03   0.249817E+07   0.262795E+03
   584   0.996812E+04   0.604549E+02   0.128511E+03   0.249095E+07   0.264085E+03
   585   0.993241E+04   0.615635E+02   0.130466E+03   0.248376E+07   0.265358E+03
   586   0.989625E+04   0.626838E+02   0.132294E+03   0.247660E+07   0.266621E+03
   587   0.985981E+04   0.638170E+02   0.133992E+03   0.246947E+07   0.267877E+03
   588   0.982295E+04   0.649614E+02   0.135558E+03   0.246236E+07   0.269131E+03
   589   0.978576E+04   0.661174E+02   0.136992E+03   0.245529E+07   0.270390E+03
   590   0.974825E+04   0.672833E+02   0.138290E+03   0.244824E+07   0.271656E+03
   591   0.971052E+04   0.684610E+02   0.139451E+03   0.244123E+07   0.272936E+03
   592   0.967249E+04   0.696475E+02   0.140473E+03   0.243424E+07   0.274234E+03
   593   0.963419E+04   0.708452E+02   0.141357E+03   0.242728E+07   0.275556E+03
   594   0.959554E+04   0.720519E+02   0.142097E+03   0.242035E+07   0.276905E+03
   595   0.955673E+04   0.732665E+02   0.142694E+03   0.241344E+07   0.278288E+03
   596   0.951783E+04   0.744916E+02   0.143146E+03   0.240657E+07   0.279709E+03
   597   0.947870E+04   0.757226E+02   0.143451E+03   0.239972E+07   0.281172E+03
   598   0.943959E+04   0.769630E+02   0.143607E+03   0.239290E+07   0.282684E+03
   599   0.940022E+04   0.782110E+02   0.143614E+03   0.238610E+07   0.284248E+03
   600   0.936066E+04   0.794663E+02   0.143469E+03   0.237934E+07   0.285870E+03
   601   0.932101E+04   0.807287E+02   0.143170E+03   0.237260E+07   0.287554E+03
   602   0.928128E+04   0.819962E+02   0.142719E+03   0.236589E+07   0.289299E+03
   603   0.924141E+04   0.832708E+02   0.142118E+03   0.235920E+07   0.291106E+03
   604   0.920164E+04   0.845498E+02   0.141366E+03   0.235254E+07   0.292974E+03
   605   0.916176E+04   0.858335E+02   0.140465E+03   0.234591E+07   0.294901E+03
   606   0.912193E+04   0.871215E+02   0.139417E+03   0.233931E+07   0.296887E+03
   607   0.908187E+04   0.884134E+02   0.138221E+03   0.233273E+07   0.298932E+03
   608   0.904204E+04   0.897087E+02   0.136879E+03   0.232618E+07   0.301035E+03
   609   0.900231E+04   0.910057E+02   0.135393E+03   0.231965E+07   0.303194E+03
   610   0.896253E+04   0.923047E+02   0.133762E+03   0.231315E+07   0.305410E+03
   611   0.892287E+04   0.936059E+02   0.131990E+03   0.230668E+07   0.307682E+03
   612   0.888335E+04   0.949089E+02   0.130077E+03   0.230023E+07   0.310009E+03
   613   0.884383E+04   0.962097E+02   0.128023E+03   0.229381E+07   0.312390E+03
   614   0.880455E+04   0.975123E+02   0.125830E+03   0.228741E+07   0.314824E+03
   615   0.876538E+04   0.988134E+02   0.123501E+03   0.228104E+07   0.317312E+03
   616   0.872639E+04   0.100115E+03   0.121035E+03   0.227469E+07   0.319851E+03
   617   0.868769E+04   0.101414E+03   0.118434E+03   0.226837E+07   0.322442E+03
   618   0.864913E+04   0.102712E+03   0.115698E+03   0.226208E+07   0.325084E+03
   619   0.861073E+04   0.104008E+03   0.112832E+03   0.225581E+07   0.327777E+03
   620   0.857273E+04   0.105298E+03   0.109834E+03   0.224956E+07   0.330518E+03
   621   0.853485E+04   0.106586E+03   0.106706E+03   0.224334E+07   0.333308E+03
   622   0.849731E+04   0.107870E+03   0.103449E+03   0.223714E+07   0.336147E+03
   623   0.846014E+04   0.109148E+03   0.100067E+03   0.223097E+07   0.339032E+03
   624   0.842320E+04   0.110421E+03   0.965578E+02   0.222482E+07   0.341965E+03
   625   0.838657E+04   0.111688E+03   0.929239E+02   0.221870E+07   0.344943E+03
   626   0.835036E+04   0.112950E+03   0.891675E+02   0.221260E+07   0.347966E+03
   627   0.831456E+04   0.114204E+03   0.852896E+02   0.220653E+07   0.351034E+03
   628   0.827912E+04   0.115450E+03   0.812913E+02   0.220048E+07   0.354146E+03
   629   0.824414E+04   0.116688E+03   0.771743E+02   0.219445E+07   0.357301E+03
   630   0.820946E+04   0.117918E+03   0.729389E+02   0.218845E+07   0.360499E+03
   631   0.817527E+04   0.119139E+03   0.685893E+02   0.218247E+07   0.363738E+03
   632   0.814164E+04   0.120350E+03   0.641241E+02   0.217651E+07   0.367019E+03
   633   0.810836E+04   0.121552E+03   0.595468E+02   0.217058E+07   0.370339E+03
   634   0.807568E+04   0.122742E+03   0.548582E+02   0.216467E+07   0.373700E+03
   635   0.804353E+04   0.123922E+03   0.500599E+02   0.215879E+07   0.377099E+03
   636   0.801178E+04   0.125091E+03   0.451536E+02   0.215292E+07   0.380537E+03
   637   0.798067E+04   0.126246E+03   0.401397E+02   0.214708E+07   0.384012E+03
   638   0.795013E+04   0.127390E+03   0.350215E+02   0.214127E+07   0.387525E+03
   639   0.792018E+04   0.128520E+03   0.297989E+02   0.213547E+07   0.391073E+03
   640   0.789083E+04   0.129637E+03   0.244747E+02   0.212970E+07   0.394657E+03
   641   0.786210E+04   0.130740E+03   0.190499E+02   0.212395E+07   0.398276E+03
   642   0.783393E+04   0.131827E+03   0.135263E+02   0.211822E+07   0.401929E+03
   643   0.780647E+04   0.132900E+03   0.790548E+01   0.211252E+07   0.405616E+03
   644   0.777975E+04   0.133956E+03   0.218908E+01   0.210684E+07   0.409335E+03
   645   0.775363E+04   0.134996E+03  -0.362152E+01   0.210118E+07   0.413086E+03
   646   0.772820E+04   0.136020E+03  -0.952459E+01   0.209554E+07   0.416869E+03
   647   0.770361E+04   0.137027E+03  -0.155189E+02   0.208992E+07   0.420682E+03
   648   0.767959E+04   0.138016E+03  -0.216016E+02   0.208432E+07   0.424525E+03
   649   0.765645E+04   0.138986E+03  -0.277722E+02   0.207875E+07   0.428397E+03
   650   0.763406E+04   0.139937E+03  -0.340283E+02   0.207320E+07   0.432298E+03
   651   0.761241E+04   0.140870E+03  -0.403686E+02   0.206767E+07   0.436227E+03
   652   0.759153E+04   0.141783E+03  -0.467900E+02   0.206216E+07   0.440183E+03
   653   0.757155E+04   0.142676E+03  -0.532885E+02   0.205667E+07   0.444163E+03
   654   0.755226E+04   0.143549E+03  -0.598610E+02   0.205120E+07   0.448168E+03
   655   0.753372E+04   0.144403E+03  -0.665056E+02   0.204575E+07   0.452196E+03
   656   0.751608E+04   0.145236E+03  -0.732184E+02   0.204033E+07   0.456245E+03
   657   0.749921E+04   0.146049E+03  -0.799953E+02   0.203492E+07   0.460314E+03
   658   0.748302E+04   0.146841E+03  -0.868347E+02   0.202954E+07   0.464402E+03
   659   0.746780E+04   0.147612E+03  -0.937324E+02   0.202417E+07   0.468508E+03
   660   0.745335E+04   0.148362E+03  -0.100685E+03   0.201883E+07   0.472630E+03
   661   0.743965E+04   0.149090E+03  -0.107689E+03   0.201351E+07   0.476767E+03
   662   0.742678E+04   0.149798E+03  -0.114744E+03   0.200820E+07   0.480918E+03
   663   0.741467E+04   0.150484E+03  -0.121844E+03   0.200292E+07   0.485081E+03
   664   0.740339E+04   0.151147E+03  -0.128986E+03   0.199766E+07   0.489256E+03
   665   0.739287E+04   0.151788E+03  -0.136167E+03   0.199241E+07   0.493441E+03
   666   0.738318E+04   0.152407E+03  -0.143384E+03   0.198719E+07   0.497634E+03
   667   0.737432E+04   0.153004E+03  -0.150635E+03   0.198199E+07   0.501835E+03
   668   0.736614E+04   0.153578E+03  -0.157915E+03   0.197680E+07   0.506042E+03
   669   0.735894E+04   0.154130E+03  -0.165221E+03   0.197164E+07   0.510254E+03
   670   0.735242E+04   0.154658E+03  -0.172549E+03   0.196649E+07   0.514469E+03
   671   0.734681E+04   0.155164E+03  -0.179898E+03   0.196137E+07   0.518687E+03
   672   0.734188E+04   0.155646E+03  -0.187264E+03   0.195626E+07   0.522905E+03
   673   0.733786E+04   0.156106E+03  -0.194641E+03   0.195118E+07   0.527124E+03
   674   0.733459E+04   0.156541E+03  -0.202030E+03   0.194611E+07   0.531340E+03
   675   0.733216E+04   0.156952E+03  -0.209425E+03   0.194106E+07   0.535554E+03
   676   0.733048E+04   0.157340E+03  -0.216823E+03   0.193603E+07   0.539764E+03
   677   0.732963E+04   0.157703E+03  -0.224222E+03   0.193102E+07   0.543968E+03
   678   0.732961E+04   0.158042E+03  -0.231618E+03   0.192603E+07   0.548166E+03
   679   0.733035E+04   0.158357E+03  -0.239008E+03   0.192105E+07   0.552356E+03
   680   0.733199E+04   0.158647E+03  -0.246388E+03   0.191610E+07   0.556536E+03
   681   0.733439E+04   0.158913E+03  -0.253755E+03   0.191116E+07   0.560706E+03
   682   0.733754E+04   0.159153E+03  -0.261106E+03   0.190624E+07   0.564865E+03
   683   0.734160E+04   0.159369E+03  -0.268440E+03   0.190134E+07   0.569010E+03
   684   0.734635E+04   0.159558E+03  -0.275751E+03   0.189646E+07   0.573141E+03
   685   0.735184E+04   0.159723E+03  -0.283036E+03   0.189160E+07   0.577256E+03
   686   0.735817E+04   0.159863E+03  -0.290285E+03   0.188675E+07   0.581354E+03
   687   0.736540E+04   0.159977E+03  -0.297505E+03   0.188193E+07   0.585434E+03
   688   0.737332E+04   0.160065E+03  -0.304693E+03   0.187712E+07   0.589495E+03
   689   0.738206E+04   0.160127E+03  -0.311838E+03   0.187232E+07   0.593534E+03
   690   0.739157E+04   0.160164E+03  -0.318945E+03   0.186755E+07   0.597552E+03
   691   0.740190E+04   0.160173E+03  -0.326005E+03   0.186279E+07   0.601547E+03
   692   0.741298E+04   0.160157E+03  -0.333014E+03   0.185805E+07   0.605517E+03
   693   0.742490E+04   0.160115E+03  -0.339977E+03   0.185333E+07   0.609461E+03
   694   0.743750E+04   0.160046E+03  -0.346878E+03   0.184862E+07   0.613377E+03
   695   0.745100E+04   0.159951E+03  -0.353721E+03   0.184394E+07   0.617266E+03
   696   0.746526E+04   0.159829E+03  -0.360519E+03   0.183927E+07   0.621125E+03
   697   0.748027E+04   0.159681E+03  -0.367238E+03   0.183461E+07   0.624952E+03
   698   0.749604E+04   0.159504E+03  -0.373893E+03   0.182997E+07   0.628748E+03
   699   0.751257E+04   0.159302E+03  -0.380472E+03   0.182535E+07   0.632510E+03
   700   0.752993E+04   0.159072E+03  -0.386981E+03   0.182075E+07   0.636237E+03
   701   0.754803E+04   0.158815E+03  -0.393417E+03   0.181616E+07   0.639928E+03
   702   0.756689E+04   0.158532E+03  -0.399764E+03   0.181159E+07   0.643581E+03
   703   0.758647E+04   0.158221E+03  -0.406050E+03   0.180704E+07   0.647195E+03
   704   0.760677E+04   0.157885E+03  -0.412237E+03   0.180250E+07   0.650769E+03
   705   0.762770E+04   0.157523E+03  -0.418338E+03   0.179798E+07   0.654300E+03
   706   0.764940E+04   0.157135E+03  -0.424358E+03   0.179347E+07   0.657788E+03
   707   0.767170E+04   0.156722E+03  -0.430290E+03   0.178898E+07   0.661230E+03
   708   0.769482E+04   0.156285E+03  -0.436117E+03   0.178451E+07   0.664626E+03
   709   0.771845E+04   0.155823E+03  -0.441867E+03   0.178005E+07   0.667974E+03
   710   0.774279E+04   0.155336E+03  -0.447516E+03   0.177561E+07   0.671271E+03
   711   0.776770E+04   0.154826E+03  -0.453063E+03   0.177118E+07   0.674518E+03
   712   0.779321E+04   0.154293E+03  -0.458522E+03   0.176677E+07   0.677712E+03
   713   0.781941E+04   0.153736E+03  -0.463868E+03   0.176238E+07   0.680852E+03
   714   0.784598E+04   0.153157E+03  -0.469116E+03   0.175800E+07   0.683936E+03
   715   0.787320E+04   0.152555E+03  -0.474263E+03   0.175364E+07   0.686963E+03
   716   0.790099E+04   0.151931E+03  -0.479301E+03   0.174929E+07   0.689931E+03
   717   0.792926E+04   0.151286E+03  -0.484221E+03   0.174496E+07   0.692838E+03
   718   0.795800E+04   0.150620E+03  -0.489044E+03   0.174064E+07   0.695684E+03
   719   0.798726E+04   0.149931E+03  -0.493738E+03   0.173634E+07   0.698467E+03
   720   0.801690E+04   0.149222E+03  -0.498333E+03   0.173205E+07   0.701184E+03
   721   0.804719E+04   0.148495E+03  -0.502796E+03   0.172778E+07   0.703836E+03
   722   0.807775E+04   0.147746E+03  -0.507142E+03   0.172352E+07   0.706420E+03
   723   0.810879E+04   0.146979E+03  -0.511376E+03   0.171928E+07   0.708934E+03
   724   0.814022E+04   0.146193E+03  -0.515489E+03   0.171505E+07   0.711377E+03
   725   0.817203E+04   0.145388E+03  -0.519473E+03   0.171084E+07   0.713748E+03
   726   0.820429E+04   0.144566E+03  -0.523326E+03   0.170664E+07   0.716045E+03
   727   0.823682E+04   0.143725E+03  -0.527062E+03   0.170246E+07   0.718267E+03
   728   0.826970E+04   0.142865E+03  -0.530664E+03   0.169829E+07   0.720412E+03
   729   0.830291E+04   0.141989E+03  -0.534138E+03   0.169414E+07   0.722479E+03
   730   0.833636E+04   0.141097E+03  -0.537475E+03   0.169000E+07   0.724465E+03
   731   0.837027E+04   0.140187E+03  -0.540675E+03   0.168587E+07   0.726370E+03
   732   0.840432E+04   0.139263E+03  -0.543735E+03   0.168176E+07   0.728192E+03
   733   0.843872E+04   0.138323E+03  -0.546669E+03   0.167766E+07   0.729930E+03
   734   0.847332E+04   0.137367E+03  -0.549446E+03   0.167358E+07   0.731582E+03
   735   0.850817E+04   0.136396E+03  -0.552101E+03   0.166951E+07   0.733146E+03
   736   0.854312E+04   0.135411E+03  -0.554597E+03   0.166546E+07   0.734621E+03
   737   0.857837E+04   0.134413E+03  -0.556961E+03   0.166142E+07   0.736006E+03
   738   0.861369E+04   0.133401E+03  -0.559161E+03   0.165739E+07   0.737299E+03
   739   0.864922E+04   0.132375E+03  -0.561220E+03   0.165338E+07   0.738498E+03
   740   0.868486E+04   0.131337E+03  -0.563136E+03   0.164938E+07   0.739603E+03
   741   0.872068E+04   0.130285E+03  -0.564899E+03   0.164539E+07   0.740610E+03
   742   0.875660E+04   0.129224E+03  -0.566501E+03   0.164142E+07   0.741520E+03
   743   0.879259E+04   0.128152E+03  -0.567955E+03   0.163746E+07   0.742330E+03
   744   0.882873E+04   0.127068E+03  -0.569245E+03   0.163351E+07   0.743039E+03
   745   0.886485E+04   0.125972E+03  -0.570392E+03   0.162958E+07   0.743646E+03
   746   0.890094E+04   0.124867E+03  -0.571357E+03   0.162566E+07   0.744148E+03
   747   0.893706E+04   0.123752E+03  -0.572177E+03   0.162176E+07   0.744545E+03
   748   0.897327E+04   0.122627E+03  -0.572834E+03   0.161786E+07   0.744835E+03
   749   0.900949E+04   0.121492E+03  -0.573334E+03   0.161398E+07   0.745016E+03
   750   0.904562E+04   0.120350E+03  -0.573663E+03   0.161012E+07   0.745087E+03
   751   0.908174E+04   0.119199E+03  -0.573824E+03   0.160626E+07   0.745047E+03
   752   0.911782E+04   0.118042E+03  -0.573813E+03   0.160242E+07   0.744900E+03
   753   0.915378E+04   0.116876E+03  -0.573645E+03   0.159859E+07   0.744649E+03
   754   0.918962E+04   0.115705E+03  -0.573306E+03   0.159478E+07   0.744300E+03
   755   0.922546E+04   0.114527E+03  -0.572812E+03   0.159097E+07   0.743856E+03
   756   0.926100E+04   0.113343E+03  -0.572156E+03   0.158718E+07   0.743321E+03
   757   0.929659E+04   0.112156E+03  -0.571332E+03   0.158340E+07   0.742700E+03
   758   0.933186E+04   0.110963E+03  -0.570348E+03   0.157964E+07   0.741997E+03
   759   0.936708E+04   0.109767E+03  -0.569213E+03   0.157588E+07   0.741216E+03
   760   0.940203E+04   0.108567E+03  -0.567921E+03   0.157214E+07   0.740361E+03
   761   0.943676E+04   0.107365E+03  -0.566473E+03   0.156841E+07   0.739437E+03
   762   0.947142E+04   0.106161E+03  -0.564868E+03   0.156470E+07   0.738448E+03
   763   0.950569E+04   0.104957E+03  -0.563109E+03   0.156099E+07   0.737397E+03
   764   0.953978E+04   0.103750E+03  -0.561204E+03   0.155730E+07   0.736290E+03
   765   0.957353E+04   0.102543E+03  -0.559139E+03   0.155362E+07   0.735130E+03
   766   0.960709E+04   0.101337E+03  -0.556930E+03   0.154995E+07   0.733922E+03
   767   0.964028E+04   0.100131E+03  -0.554571E+03   0.154629E+07   0.732669E+03
   768   0.967317E+04   0.989267E+02  -0.552054E+03   0.154265E+07   0.731377E+03
   769   0.970575E+04   0.977230E+02  -0.549404E+03   0.153902E+07   0.730049E+03
   770   0.973794E+04   0.965229E+02  -0.546607E+03   0.153539E+07   0.728690E+03
   771   0.976979E+04   0.953255E+02  -0.543662E+03   0.153179E+07   0.727303E+03
   772   0.980121E+04   0.941318E+02  -0.540565E+03   0.152819E+07   0.725893E+03
   773   0.983228E+04   0.929423E+02  -0.537338E+03   0.152460E+07   0.724465E+03
   774   0.986290E+04   0.917574E+02  -0.533975E+03   0.152103E+07   0.723021E+03
   775   0.989322E+04   0.905776E+02  -0.530470E+03   0.151746E+07   0.721568E+03
   776   0.992291E+04   0.894040E+02  -0.526831E+03   0.151391E+07   0.720108E+03
   777   0.995220E+04   0.882363E+02  -0.523051E+03   0.151037E+07   0.718646E+03
   778   0.998121E+04   0.870756E+02  -0.519131E+03   0.150684E+07   0.717186E+03
   779   0.100095E+05   0.859225E+02  -0.515088E+03   0.150333E+07   0.715733E+03
   780   0.100373E+05   0.847757E+02  -0.510908E+03   0.149982E+07   0.714291E+03
   781   0.100647E+05   0.836396E+02  -0.506605E+03   0.149632E+07   0.712863E+03
   782   0.100915E+05   0.825115E+02  -0.502183E+03   0.149284E+07   0.711455E+03
   783   0.101178E+05   0.813934E+02  -0.497618E+03   0.148937E+07   0.710070E+03
   784   0.101435E+05   0.802856E+02  -0.492927E+03   0.148591E+07   0.708712E+03
   785   0.101686E+05   0.791879E+02  -0.488119E+03   0.148245E+07   0.707387E+03
   786   0.101931E+05   0.781014E+02  -0.483164E+03   0.147901E+07   0.706097E+03
   787   0.102170E+05   0.770273E+02  -0.478101E+03   0.147558E+07   0.704848E+03
   788   0.102403E+05   0.759646E+02  -0.472924E+03   0.147217E+07   0.703643E+03
   789   0.102629E+05   0.749136E+02  -0.467633E+03   0.146876E+07   0.702486E+03
   790   0.102850E+05   0.738786E+02  -0.462214E+03   0.146536E+07   0.701383E+03
   791   0.103063E+05   0.728561E+02  -0.456677E+03   0.146197E+07   0.700336E+03
   792   0.103270E+05   0.718490E+02  -0.451036E+03   0.145860E+07   0.699351E+03
   793   0.103470E+05   0.708576E+02  -0.445271E+03   0.145523E+07   0.698432E+03
   794   0.103661E+05   0.698815E+02  -0.439405E+03   0.145188E+07   0.697582E+03
   795   0.103846E+05   0.689205E+02  -0.433423E+03   0.144853E+07   0.696806E+03
   796   0.104025E+05   0.679773E+02  -0.427343E+03   0.144520E+07   0.696108E+03
   797   0.104195E+05   0.670500E+02  -0.421150E+03   0.144187E+07   0.695493E+03
   798   0.104357E+05   0.661413E+02  -0.414859E+03   0.143856E+07   0.694964E+03
   799   0.104512E+05   0.652509E+02  -0.408465E+03   0.143526E+07   0.694527E+03
   800   0.104659E+05   0.643784E+02  -0.401968E+03   0.143196E+07   0.694184E+03
   801   0.104798E+05   0.635257E+02  -0.395378E+03   0.142868E+07   0.693939E+03
   802   0.104928E+05   0.626924E+02  -0.388673E+03   0.142540E+07   0.693787E+03
   803   0.105051E+05   0.618777E+02  -0.381894E+03   0.142214E+07   0.693724E+03
   804   0.105165E+05   0.610840E+02  -0.375014E+03   0.141889E+07   0.693743E+03
   805   0.105272E+05   0.603101E+02  -0.368049E+03   0.141564E+07   0.693839E+03
   806   0.105370E+05   0.595560E+02  -0.361002E+03   0.141241E+07   0.694005E+03
   807   0.105460E+05   0.588233E+02  -0.353875E+03   0.140918E+07   0.694238E+03
   808   0.105541E+05   0.581116E+02  -0.346664E+03   0.140597E+07   0.694530E+03
   809   0.105615E+05   0.574209E+02  -0.339386E+03   0.140277E+07   0.694877E+03
   810   0.105680E+05   0.567514E+02  -0.332028E+03   0.139957E+07   0.695272E+03
   811   0.105736E+05   0.561032E+02  -0.324600E+03   0.139638E+07   0.695710E+03
   812   0.105784E+05   0.554780E+02  -0.317111E+03   0.139321E+07   0.696185E+03
   813   0.105824E+05   0.548728E+02  -0.309561E+03   0.139004E+07   0.696693E+03
   814   0.105857E+05   0.542909E+02  -0.301951E+03   0.138689E+07   0.697226E+03
   815   0.105881E+05   0.537310E+02  -0.294285E+03   0.138374E+07   0.697780E+03
   816   0.105896E+05   0.531938E+02  -0.286566E+03   0.138060E+07   0.698349E+03
   817   0.105902E+05   0.526788E+02  -0.278796E+03   0.137747E+07   0.698927E+03
   818   0.105902E+05   0.521876E+02  -0.270980E+03   0.137435E+07   0.699508E+03
   819   0.105892E+05   0.517189E+02  -0.263120E+03   0.137124E+07   0.700088E+03
   820   0.105875E+05   0.512735E+02  -0.255219E+03   0.136814E+07   0.700660E+03
   821   0.105848E+05   0.508510E+02  -0.247282E+03   0.136505E+07   0.701218E+03
   822   0.105814E+05   0.504535E+02  -0.239309E+03   0.136197E+07   0.701758E+03
   823   0.105771E+05   0.500792E+02  -0.231306E+03   0.135890E+07   0.702273E+03
   824   0.105718E+05   0.497295E+02  -0.223273E+03   0.135583E+07   0.702758E+03
   825   0.105659E+05   0.494031E+02  -0.215216E+03   0.135278E+07   0.703208E+03
   826   0.105590E+05   0.491025E+02  -0.207137E+03   0.134973E+07   0.703616E+03
   827   0.105513E+05   0.488256E+02  -0.199041E+03   0.134669E+07   0.703976E+03
   828   0.105429E+05   0.485739E+02  -0.190929E+03   0.134367E+07   0.704285E+03
   829   0.105335E+05   0.483476E+02  -0.182804E+03   0.134065E+07   0.704535E+03
   830   0.105234E+05   0.481461E+02  -0.174672E+03   0.133764E+07   0.704721E+03
   831   0.105124E+05   0.479696E+02  -0.166534E+03   0.133464E+07   0.704837E+03
   832   0.105005E+05   0.478182E+02  -0.158393E+03   0.133164E+07   0.704878E+03
   833   0.104879E+05   0.476928E+02  -0.150253E+03   0.132866E+07   0.704839E+03
   834   0.104743E+05   0.475928E+02  -0.142116E+03   0.132568E+07   0.704713E+03
   835   0.104600E+05   0.475198E+02  -0.133986E+03   0.132272E+07   0.704495E+03
   836   0.104447E+05   0.474717E+02  -0.125865E+03   0.131976E+07   0.704179E+03
   837   0.104287E+05   0.474503E+02  -0.117757E+03   0.131681E+07   0.703760E+03
   838   0.104118E+05   0.474555E+02  -0.109666E+03   0.131387E+07   0.703232E+03
   839   0.103940E+05   0.474869E+02  -0.101592E+03   0.131094E+07   0.702589E+03
   840   0.103755E+05   0.475460E+02  -0.935417E+02   0.130802E+07   0.701827E+03
   841   0.103561E+05   0.476308E+02  -0.855178E+02   0.130510E+07   0.700938E+03
   842   0.103359E+05   0.477421E+02  -0.775201E+02   0.130219E+07   0.699918E+03
   843   0.103149E+05   0.478809E+02  -0.695570E+02   0.129929E+07   0.698761E+03
   844   0.102929E+05   0.480473E+02  -0.616272E+02   0.129640E+07   0.697461E+03
   845   0.102702E+05   0.482399E+02  -0.537360E+02   0.129352E+07   0.696013E+03
   846   0.102468E+05   0.484619E+02  -0.458865E+02   0.129065E+07   0.694411E+03
   847   0.102225E+05   0.487097E+02  -0.380808E+02   0.128778E+07   0.692649E+03
   848   0.101974E+05   0.489856E+02  -0.303232E+02   0.128493E+07   0.690722E+03
   849   0.101713E+05   0.492891E+02  -0.226156E+02   0.128208E+07   0.688625E+03
   850   0.101446E+05   0.496211E+02  -0.149614E+02   0.127924E+07   0.686350E+03
   851   0.101170E+05   0.499808E+02  -0.736350E+01   0.127640E+07   0.683896E+03
   852   0.100886E+05   0.503689E+02   0.175994E+00   0.127358E+07   0.681265E+03
   853   0.100594E+05   0.507835E+02   0.765490E+01   0.127076E+07   0.678463E+03
   854   0.100294E+05   0.512257E+02   0.150703E+02   0.126795E+07   0.675496E+03
   855   0.999855E+04   0.516947E+02   0.224218E+02   0.126515E+07   0.672369E+03
   856   0.996712E+04   0.521886E+02   0.297059E+02   0.126235E+07   0.669089E+03
   857   0.993481E+04   0.527092E+02   0.369205E+02   0.125957E+07   0.665660E+03
   858   0.990178E+04   0.532572E+02   0.440641E+02   0.125679E+07   0.662088E+03
   859   0.986805E+04   0.538277E+02   0.511360E+02   0.125402E+07   0.658378E+03
   860   0.983369E+04   0.544241E+02   0.581317E+02   0.125126E+07   0.654538E+03
   861   0.979857E+04   0.550454E+02   0.650497E+02   0.124850E+07   0.650571E+03
   862   0.976278E+04   0.556905E+02   0.718893E+02   0.124576E+07   0.646484E+03
   863   0.972633E+04   0.563600E+02   0.786468E+02   0.124302E+07   0.642282E+03
   864   0.968921E+04   0.570520E+02   0.853215E+02   0.124029E+07   0.637970E+03
   865   0.965131E+04   0.577676E+02   0.919097E+02   0.123756E+07   0.633556E+03
   866   0.961314E+04   0.585060E+02   0.984106E+02   0.123485E+07   0.629043E+03
   867   0.957413E+04   0.592675E+02   0.104822E+03   0.123214E+07   0.624438E+03
   868   0.953458E+04   0.600503E+02   0.111142E+03   0.122943E+07   0.619747E+03
   869   0.949443E+04   0.608549E+02   0.117370E+03   0.122674E+07   0.614974E+03
   870   0.945369E+04   0.616802E+02   0.123502E+03   0.122405E+07   0.610126E+03
   871   0.941243E+04   0.625268E+02   0.129536E+03   0.122138E+07   0.605208E+03
