#    L    TT             EE             BB             TE          
   178   0.692950E+04   0.110299E+01   0.204318E-01  -0.480025E+02
   179   0.696078E+04   0.108921E+01   0.205621E-01  -0.470461E+02
   180   0.699160E+04   0.107563E+01   0.206973E-01  -0.460547E+02
   181   0.702172E+04   0.106228E+01   0.208374E-01  -0.450285E+02
   182   0.705124E+04   0.104923E+01   0.209822E-01  -0.439660E+02
   183   0.708006E+04   0.103642E+01   0.211317E-01  -0.428687E+02
   184   0.710834E+04   0.102394E+01   0.212859E-01  -0.417360E+02
   185   0.713600E+04   0.101195E+01   0.214446E-01  -0.405702E+02
   186   0.716266E+04   0.100031E+01   0.216078E-01  -0.393683E+02
   187   0.718900E+04   0.989192E+00   0.217754E-01  -0.381318E+02
   188   0.721463E+04   0.978579E+00   0.219473E-01  -0.368624E+02
   189   0.723949E+04   0.968522E+00   0.221235E-01  -0.355585E+02
   190   0.726401E+04   0.959084E+00   0.223038E-01  -0.342225E+02
   191   0.728746E+04   0.950300E+00   0.224882E-01  -0.328515E+02
   192   0.731034E+04   0.942204E+00   0.226767E-01  -0.314476E+02
   193   0.733244E+04   0.934851E+00   0.228691E-01  -0.300126E+02
   194   0.735397E+04   0.928282E+00   0.230653E-01  -0.285441E+02
   195   0.737471E+04   0.922546E+00   0.232654E-01  -0.270445E+02
   196   0.739466E+04   0.917691E+00   0.234691E-01  -0.255130E+02
   197   0.741397E+04   0.913773E+00   0.236765E-01  -0.239513E+02
   198   0.743255E+04   0.910826E+00   0.238874E-01  -0.223587E+02
   199   0.745041E+04   0.908898E+00   0.241019E-01  -0.207358E+02
   200   0.746754E+04   0.908030E+00   0.243197E-01  -0.190836E+02
   201   0.748387E+04   0.908293E+00   0.245408E-01  -0.174014E+02
   202   0.749947E+04   0.909705E+00   0.247651E-01  -0.156908E+02
   203   0.751427E+04   0.912334E+00   0.249926E-01  -0.139513E+02
   204   0.752820E+04   0.916214E+00   0.252232E-01  -0.121862E+02
   205   0.754139E+04   0.921400E+00   0.254567E-01  -0.103933E+02
   206   0.755371E+04   0.927939E+00   0.256932E-01  -0.857436E+01
   207   0.756530E+04   0.935863E+00   0.259325E-01  -0.672986E+01
   208   0.757594E+04   0.945235E+00   0.261745E-01  -0.486060E+01
   209   0.758578E+04   0.956086E+00   0.264192E-01  -0.296717E+01
   210   0.759482E+04   0.968480E+00   0.266664E-01  -0.105069E+01
   211   0.760305E+04   0.982456E+00   0.269161E-01   0.888548E+00
   212   0.761033E+04   0.998053E+00   0.271683E-01   0.284939E+01
   213   0.761689E+04   0.101533E+01   0.274227E-01   0.483165E+01
   214   0.762257E+04   0.103428E+01   0.276794E-01   0.683390E+01
   215   0.762744E+04   0.105512E+01   0.279382E-01   0.885518E+01
   216   0.763144E+04   0.107766E+01   0.281990E-01   0.108958E+02
   217   0.763472E+04   0.110207E+01   0.284618E-01   0.129535E+02
   218   0.763711E+04   0.112837E+01   0.287265E-01   0.150282E+02
   219   0.763871E+04   0.115656E+01   0.289930E-01   0.171208E+02
   220   0.763950E+04   0.118680E+01   0.292612E-01   0.192266E+02
   221   0.763949E+04   0.121903E+01   0.295310E-01   0.213475E+02
   222   0.763868E+04   0.125340E+01   0.298023E-01   0.234818E+02
   223   0.763692E+04   0.128985E+01   0.300750E-01   0.256302E+02
   224   0.763451E+04   0.132840E+01   0.303491E-01   0.277885E+02
   225   0.763122E+04   0.136919E+01   0.306244E-01   0.299596E+02
   226   0.762712E+04   0.141224E+01   0.309008E-01   0.321396E+02
   227   0.762216E+04   0.145757E+01   0.311783E-01   0.343297E+02
   228   0.761646E+04   0.150517E+01   0.314568E-01   0.365281E+02
   229   0.760996E+04   0.155513E+01   0.317361E-01   0.387333E+02
   230   0.760259E+04   0.160747E+01   0.320162E-01   0.409456E+02
   231   0.759434E+04   0.166226E+01   0.322970E-01   0.431643E+02
   232   0.758537E+04   0.171945E+01   0.325783E-01   0.453874E+02
   233   0.757559E+04   0.177926E+01   0.328601E-01   0.476134E+02
   234   0.756486E+04   0.184156E+01   0.331423E-01   0.498428E+02
   235   0.755341E+04   0.190643E+01   0.334248E-01   0.520738E+02
   236   0.754108E+04   0.197388E+01   0.337075E-01   0.543062E+02
   237   0.752795E+04   0.204399E+01   0.339902E-01   0.565384E+02
   238   0.751402E+04   0.211685E+01   0.342729E-01   0.587701E+02
   239   0.749936E+04   0.219232E+01   0.345556E-01   0.610003E+02
   240   0.748375E+04   0.227049E+01   0.348380E-01   0.632266E+02
   241   0.746749E+04   0.235150E+01   0.351200E-01   0.654496E+02
   242   0.745043E+04   0.243523E+01   0.354017E-01   0.676682E+02
   243   0.743257E+04   0.252183E+01   0.356829E-01   0.698808E+02
   244   0.741391E+04   0.261124E+01   0.359634E-01   0.720879E+02
   245   0.739444E+04   0.270353E+01   0.362433E-01   0.742863E+02
   246   0.737425E+04   0.279873E+01   0.365223E-01   0.764773E+02
   247   0.735334E+04   0.289677E+01   0.368004E-01   0.786584E+02
   248   0.733162E+04   0.299802E+01   0.370775E-01   0.808294E+02
   249   0.730925E+04   0.310197E+01   0.373535E-01   0.829893E+02
   250   0.728608E+04   0.320909E+01   0.376283E-01   0.851365E+02
   251   0.726226E+04   0.331908E+01   0.379018E-01   0.872715E+02
