#    L    TT             EE             BB             TE          
   259   0.692897E+04   0.423023E+01   0.356055E-01   0.102066E+03
   260   0.689972E+04   0.436484E+01   0.358634E-01   0.104015E+03
   261   0.686980E+04   0.450227E+01   0.361208E-01   0.105929E+03
   262   0.683920E+04   0.464275E+01   0.363776E-01   0.107831E+03
   263   0.680830E+04   0.478604E+01   0.366338E-01   0.109712E+03
   264   0.677666E+04   0.493220E+01   0.368894E-01   0.111566E+03
   265   0.674435E+04   0.508117E+01   0.371444E-01   0.113384E+03
   266   0.671161E+04   0.523315E+01   0.373987E-01   0.115189E+03
   267   0.667821E+04   0.538777E+01   0.376523E-01   0.116958E+03
   268   0.664431E+04   0.554539E+01   0.379053E-01   0.118706E+03
   269   0.660975E+04   0.570571E+01   0.381574E-01   0.120425E+03
   270   0.657484E+04   0.586879E+01   0.384088E-01   0.122115E+03
   271   0.653937E+04   0.603456E+01   0.386595E-01   0.123776E+03
   272   0.650355E+04   0.620330E+01   0.389093E-01   0.125400E+03
   273   0.646717E+04   0.637441E+01   0.391583E-01   0.127003E+03
   274   0.643038E+04   0.654848E+01   0.394064E-01   0.128560E+03
   275   0.639310E+04   0.672499E+01   0.396537E-01   0.130096E+03
   276   0.635550E+04   0.690414E+01   0.399001E-01   0.131586E+03
   277   0.631735E+04   0.708594E+01   0.401456E-01   0.133054E+03
   278   0.627888E+04   0.727030E+01   0.403901E-01   0.134476E+03
   279   0.624001E+04   0.745714E+01   0.406337E-01   0.135861E+03
   280   0.620075E+04   0.764646E+01   0.408764E-01   0.137222E+03
   281   0.616126E+04   0.783831E+01   0.411181E-01   0.138537E+03
   282   0.612123E+04   0.803241E+01   0.413588E-01   0.139814E+03
   283   0.608097E+04   0.822896E+01   0.415985E-01   0.141052E+03
   284   0.604041E+04   0.842788E+01   0.418372E-01   0.142251E+03
   285   0.599955E+04   0.862917E+01   0.420748E-01   0.143411E+03
   286   0.595832E+04   0.883267E+01   0.423114E-01   0.144524E+03
   287   0.591680E+04   0.903838E+01   0.425469E-01   0.145606E+03
   288   0.587506E+04   0.924628E+01   0.427814E-01   0.146640E+03
   289   0.583304E+04   0.945631E+01   0.430148E-01   0.147634E+03
   290   0.579081E+04   0.966829E+01   0.432471E-01   0.148589E+03
   291   0.574838E+04   0.988298E+01   0.434783E-01   0.149488E+03
   292   0.570544E+04   0.100992E+02   0.437084E-01   0.150355E+03
   293   0.566261E+04   0.103167E+02   0.439373E-01   0.151166E+03
   294   0.561944E+04   0.105369E+02   0.441651E-01   0.151944E+03
   295   0.557629E+04   0.107582E+02   0.443918E-01   0.152666E+03
   296   0.553281E+04   0.109822E+02   0.446173E-01   0.153347E+03
   297   0.548922E+04   0.112066E+02   0.448417E-01   0.153986E+03
   298   0.544537E+04   0.114337E+02   0.450648E-01   0.154570E+03
   299   0.540150E+04   0.116627E+02   0.452868E-01   0.155104E+03
   300   0.535745E+04   0.118921E+02   0.455077E-01   0.155590E+03
