#    L    TT             EE             BB             TE          
   126   0.553265E+01   0.150166E-01   0.804776E-02  -0.223116E+00
   127   0.526547E+01   0.148973E-01   0.792562E-02  -0.215747E+00
   128   0.500791E+01   0.147734E-01   0.780275E-02  -0.208421E+00
   129   0.475987E+01   0.146450E-01   0.767928E-02  -0.201145E+00
   130   0.452125E+01   0.145123E-01   0.755534E-02  -0.193925E+00
   131   0.429196E+01   0.143752E-01   0.743105E-02  -0.186769E+00
   132   0.407182E+01   0.142340E-01   0.730653E-02  -0.179680E+00
   133   0.386065E+01   0.140888E-01   0.718187E-02  -0.172663E+00
   134   0.365827E+01   0.139398E-01   0.705717E-02  -0.165723E+00
   135   0.346450E+01   0.137873E-01   0.693252E-02  -0.158862E+00
   136   0.327916E+01   0.136313E-01   0.680803E-02  -0.152086E+00
   137   0.310207E+01   0.134721E-01   0.668378E-02  -0.145397E+00
   138   0.293304E+01   0.133098E-01   0.655989E-02  -0.138801E+00
   139   0.277190E+01   0.131446E-01   0.643643E-02  -0.132302E+00
   140   0.261846E+01   0.129768E-01   0.631352E-02  -0.125903E+00
   141   0.247255E+01   0.128064E-01   0.619125E-02  -0.119609E+00
   142   0.233398E+01   0.126337E-01   0.606972E-02  -0.113423E+00
   143   0.220257E+01   0.124589E-01   0.594902E-02  -0.107350E+00
   144   0.207815E+01   0.122820E-01   0.582925E-02  -0.101394E+00
   145   0.196052E+01   0.121034E-01   0.571051E-02  -0.955591E-01
   146   0.184951E+01   0.119232E-01   0.559290E-02  -0.898491E-01
   147   0.174494E+01   0.117416E-01   0.547652E-02  -0.842683E-01
   148   0.164663E+01   0.115587E-01   0.536145E-02  -0.788208E-01
   149   0.155439E+01   0.113747E-01   0.524780E-02  -0.735106E-01
   150   0.146805E+01   0.111899E-01   0.513567E-02  -0.683418E-01
   151   0.138742E+01   0.110043E-01   0.502514E-02  -0.633177E-01
   152   0.131235E+01   0.108182E-01   0.491626E-02  -0.584388E-01
