#    L    TT             EE             BB             TE          
    91   0.324056E+04   0.824653E+00   0.394508E-02  -0.230017E+02
    92   0.328024E+04   0.844672E+00   0.403304E-02  -0.238357E+02
    93   0.332028E+04   0.864659E+00   0.412205E-02  -0.246762E+02
    94   0.336044E+04   0.884573E+00   0.421211E-02  -0.255214E+02
    95   0.340096E+04   0.904409E+00   0.430324E-02  -0.263721E+02
    96   0.344153E+04   0.924148E+00   0.439543E-02  -0.272273E+02
    97   0.348261E+04   0.943772E+00   0.448870E-02  -0.280861E+02
    98   0.352396E+04   0.963267E+00   0.458304E-02  -0.289461E+02
    99   0.356544E+04   0.982593E+00   0.467847E-02  -0.298102E+02
   100   0.360728E+04   0.100175E+01   0.477498E-02  -0.306737E+02
   101   0.364932E+04   0.102078E+01   0.487260E-02  -0.315395E+02
   102   0.369193E+04   0.103954E+01   0.497131E-02  -0.324051E+02
   103   0.373453E+04   0.105810E+01   0.507114E-02  -0.332712E+02
   104   0.377741E+04   0.107646E+01   0.517208E-02  -0.341347E+02
   105   0.382050E+04   0.109453E+01   0.527414E-02  -0.349968E+02
   106   0.386387E+04   0.111238E+01   0.537733E-02  -0.358567E+02
   107   0.390721E+04   0.112987E+01   0.548165E-02  -0.367127E+02
   108   0.395099E+04   0.114706E+01   0.558711E-02  -0.375654E+02
   109   0.399498E+04   0.116387E+01   0.569371E-02  -0.384133E+02
   110   0.403909E+04   0.118031E+01   0.580148E-02  -0.392545E+02
   111   0.408342E+04   0.119643E+01   0.591040E-02  -0.400906E+02
   112   0.412794E+04   0.121217E+01   0.602048E-02  -0.409204E+02
   113   0.417274E+04   0.122751E+01   0.613175E-02  -0.417424E+02
   114   0.421766E+04   0.124239E+01   0.624419E-02  -0.425556E+02
   115   0.426284E+04   0.125694E+01   0.635783E-02  -0.433597E+02
   116   0.430806E+04   0.127095E+01   0.647266E-02  -0.441538E+02
   117   0.435361E+04   0.128448E+01   0.658869E-02  -0.449370E+02
   118   0.439933E+04   0.129767E+01   0.670594E-02  -0.457097E+02
   119   0.444508E+04   0.131038E+01   0.682442E-02  -0.464697E+02
   120   0.449099E+04   0.132246E+01   0.694412E-02  -0.472165E+02
   121   0.453692E+04   0.133420E+01   0.706506E-02  -0.479501E+02
   122   0.458293E+04   0.134529E+01   0.718726E-02  -0.486694E+02
   123   0.462902E+04   0.135582E+01   0.731071E-02  -0.493743E+02
   124   0.467518E+04   0.136585E+01   0.743543E-02  -0.500616E+02
   125   0.472135E+04   0.137530E+01   0.756144E-02  -0.507333E+02
   126   0.476757E+04   0.138424E+01   0.768873E-02  -0.513885E+02
   127   0.481379E+04   0.139254E+01   0.781732E-02  -0.520261E+02
   128   0.485999E+04   0.140032E+01   0.794722E-02  -0.526453E+02
   129   0.490624E+04   0.140743E+01   0.807845E-02  -0.532451E+02
   130   0.495247E+04   0.141389E+01   0.821101E-02  -0.538245E+02
   131   0.499866E+04   0.141982E+01   0.834492E-02  -0.543849E+02
   132   0.504490E+04   0.142509E+01   0.848018E-02  -0.549230E+02
   133   0.509103E+04   0.142976E+01   0.861682E-02  -0.554412E+02
   134   0.513713E+04   0.143384E+01   0.875484E-02  -0.559346E+02
   135   0.518318E+04   0.143726E+01   0.889425E-02  -0.564063E+02
   136   0.522906E+04   0.144002E+01   0.903507E-02  -0.568524E+02
   137   0.527489E+04   0.144218E+01   0.917730E-02  -0.572749E+02
   138   0.532061E+04   0.144368E+01   0.932097E-02  -0.576724E+02
   139   0.536606E+04   0.144467E+01   0.946608E-02  -0.580438E+02
   140   0.541154E+04   0.144492E+01   0.961265E-02  -0.583899E+02
   141   0.545675E+04   0.144451E+01   0.976069E-02  -0.587083E+02
   142   0.550191E+04   0.144351E+01   0.991021E-02  -0.589996E+02
   143   0.554695E+04   0.144193E+01   0.100612E-01  -0.592637E+02
   144   0.559172E+04   0.143969E+01   0.102137E-01  -0.594998E+02
   145   0.563628E+04   0.143694E+01   0.103678E-01  -0.597069E+02
   146   0.568087E+04   0.143346E+01   0.105233E-01  -0.598850E+02
   147   0.572503E+04   0.142947E+01   0.106804E-01  -0.600325E+02
   148   0.576898E+04   0.142483E+01   0.108391E-01  -0.601507E+02
   149   0.581280E+04   0.141961E+01   0.109993E-01  -0.602380E+02
   150   0.585626E+04   0.141388E+01   0.111611E-01  -0.602921E+02
   151   0.589951E+04   0.140757E+01   0.113244E-01  -0.603158E+02
   152   0.594240E+04   0.140061E+01   0.114894E-01  -0.603076E+02
   153   0.598506E+04   0.139316E+01   0.116559E-01  -0.602652E+02
   154   0.602744E+04   0.138523E+01   0.118241E-01  -0.601909E+02
   155   0.606951E+04   0.137681E+01   0.119938E-01  -0.600837E+02
   156   0.611113E+04   0.136791E+01   0.121652E-01  -0.599437E+02
   157   0.615259E+04   0.135855E+01   0.123382E-01  -0.597692E+02
   158   0.619366E+04   0.134879E+01   0.125129E-01  -0.595611E+02
   159   0.623434E+04   0.133850E+01   0.126891E-01  -0.593193E+02
   160   0.627471E+04   0.132783E+01   0.128670E-01  -0.590422E+02
   161   0.631474E+04   0.131687E+01   0.130466E-01  -0.587312E+02
   162   0.635438E+04   0.130546E+01   0.132277E-01  -0.583863E+02
   163   0.639376E+04   0.129369E+01   0.134106E-01  -0.580060E+02
   164   0.643258E+04   0.128164E+01   0.135950E-01  -0.575917E+02
   165   0.647114E+04   0.126924E+01   0.137812E-01  -0.571411E+02
   166   0.650927E+04   0.125664E+01   0.139689E-01  -0.566557E+02
   167   0.654707E+04   0.124363E+01   0.141583E-01  -0.561362E+02
   168   0.658428E+04   0.123058E+01   0.143494E-01  -0.555802E+02
   169   0.662107E+04   0.121721E+01   0.145421E-01  -0.549877E+02
   170   0.665743E+04   0.120373E+01   0.147364E-01  -0.543603E+02
   171   0.669320E+04   0.119017E+01   0.149323E-01  -0.536955E+02
   172   0.672845E+04   0.117644E+01   0.151299E-01  -0.529948E+02
   173   0.676312E+04   0.116255E+01   0.153291E-01  -0.522582E+02
   174   0.679733E+04   0.114882E+01   0.155299E-01  -0.514856E+02
   175   0.683102E+04   0.113493E+01   0.157323E-01  -0.506763E+02
   176   0.686403E+04   0.112114E+01   0.159362E-01  -0.498301E+02
