#    L    TT             EE             BB             TE          
    91   0.103164E+05   0.263026E+01   0.108521E-01  -0.736843E+02
    92   0.104417E+05   0.269382E+01   0.108349E-01  -0.763387E+02
    93   0.105680E+05   0.275726E+01   0.108129E-01  -0.790131E+02
    94   0.106951E+05   0.282050E+01   0.107862E-01  -0.817043E+02
    95   0.108231E+05   0.288348E+01   0.107547E-01  -0.844115E+02
    96   0.109518E+05   0.294616E+01   0.107187E-01  -0.871323E+02
    97   0.110816E+05   0.300847E+01   0.106782E-01  -0.898642E+02
    98   0.112122E+05   0.307036E+01   0.106333E-01  -0.926035E+02
    99   0.113436E+05   0.313174E+01   0.105842E-01  -0.953514E+02
   100   0.114759E+05   0.319257E+01   0.105309E-01  -0.981019E+02
   101   0.116089E+05   0.325287E+01   0.104736E-01  -0.100856E+03
   102   0.117431E+05   0.331243E+01   0.104123E-01  -0.103611E+03
   103   0.118779E+05   0.337129E+01   0.103472E-01  -0.106364E+03
   104   0.120134E+05   0.342941E+01   0.102784E-01  -0.109112E+03
   105   0.121497E+05   0.348666E+01   0.102059E-01  -0.111855E+03
   106   0.122868E+05   0.354307E+01   0.101298E-01  -0.114589E+03
   107   0.124244E+05   0.359845E+01   0.100504E-01  -0.117312E+03
   108   0.125630E+05   0.365282E+01   0.996758E-02  -0.120024E+03
   109   0.127022E+05   0.370608E+01   0.988157E-02  -0.122720E+03
   110   0.128421E+05   0.375816E+01   0.979245E-02  -0.125398E+03
   111   0.129827E+05   0.380911E+01   0.970032E-02  -0.128057E+03
   112   0.131240E+05   0.385881E+01   0.960530E-02  -0.130695E+03
   113   0.132659E+05   0.390724E+01   0.950754E-02  -0.133310E+03
   114   0.134085E+05   0.395429E+01   0.940717E-02  -0.135897E+03
   115   0.135516E+05   0.400007E+01   0.930432E-02  -0.138456E+03
   116   0.136952E+05   0.404433E+01   0.919913E-02  -0.140983E+03
   117   0.138394E+05   0.408711E+01   0.909173E-02  -0.143477E+03
   118   0.139841E+05   0.412853E+01   0.898225E-02  -0.145936E+03
